ref,PTT,END_DATE,MAX_DBAR,LAT,LON,NUM,N_TEMP,N_COND,N_SAL,TEMP_DBAR,TEMP_VALS,COND_DBAR,COND_VALS,SAL_DBAR,SAL_VALS,N_FLUORO,FLUORO_DBAR,FLUORO_VALS,N_OXY,OXY_DBAR,OXY_VALS,QC_PROFILE,QC_TEMP,QC_SAL,SAL_CORRECTED_VALS
rs22-053-14,140141,8/2/2014,146,65.87062557,-38.15133321,0,17,,17,"2,4,10,20,21,30,40,50,60,75,84,87,92,100,108,134,146","3.369,2.019,0.898,-0.248,-0.461,-0.891,-0.848,-0.669,-0.358,0.553,0.719,1.256,1.789,1.827,1.588,1.720,1.256",,,"2,4,10,20,21,30,40,50,60,75,84,87,92,100,108,134,146","22.828,27.221,29.889,31.010,31.130,31.822,32.207,32.690,33.030,33.250,33.327,33.371,33.459,33.546,33.590,33.810,33.810",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","22.828,27.221,29.889,31.010,31.130,31.822,32.207,32.690,33.030,33.250,33.327,33.371,33.459,33.546,33.590,33.810,33.810"
rs22-053-14,140141,8/2/2014,53,65.74120956,-38.13820819,0,17,,17,"2,3,5,10,11,13,14,15,18,19,20,26,30,36,40,50,53","2.945,1.939,1.236,1.386,1.386,0.671,0.671,0.436,0.383,-0.010,-0.010,-0.179,-0.157,0.118,0.349,0.911,0.949",,,"2,3,5,10,11,13,14,15,18,19,20,26,30,36,40,50,53","27.194,27.906,29.288,30.053,30.053,30.259,30.259,30.511,30.723,31.111,31.111,31.782,31.941,32.429,32.635,33.052,33.076",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","27.194,27.906,29.288,30.053,30.053,30.259,30.259,30.511,30.723,31.111,31.111,31.782,31.941,32.429,32.635,33.052,33.076"
rs22-053-14,140141,8/2/2014,50,65.70585912,-38.29286637,0,17,,17,"2,5,7,10,12,12,14,15,16,16,17,18,20,22,24,33,50","1.489,0.243,0.243,0.604,0.341,0.604,-0.426,0.293,-0.504,-0.191,-0.426,-0.370,0.333,0.034,0.592,-0.062,0.602",,,"2,5,7,10,12,12,14,15,16,16,17,18,20,22,24,33,50","27.152,28.939,29.598,29.754,30.072,29.893,31.685,30.141,31.864,30.685,31.460,32.229,32.749,32.616,32.934,32.454,32.934",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","27.152,28.939,29.598,29.754,30.072,29.893,31.685,30.141,31.864,30.685,31.460,32.229,32.749,32.616,32.934,32.454,32.934"
rs22-053-14,140141,8/3/2014,181,65.66257286,-38.48224373,0,9,,9,"2,10,20,30,40,50,60,100,150","1.315,0.924,0.806,-0.196,-0.246,-0.043,0.366,1.145,1.514",,,"2,10,20,30,40,50,60,100,150","29.806,30.189,30.291,31.652,32.315,32.942,33.169,33.676,34.076",,,,,,,0,"0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0","29.806,30.189,30.291,31.652,32.315,32.942,33.169,33.676,34.076"
rs22-053-14,140141,8/3/2014,150,65.63016355,-38.651,0,17,,17,"2,10,20,24,26,30,40,41,50,60,75,80,100,107,111,113,150","1.596,0.849,-0.106,-0.302,-0.561,-0.708,-0.942,-1.135,-1.285,-0.457,-1.288,-1.066,0.892,-0.111,-0.077,0.096,0.892",,,"2,10,20,24,26,30,40,41,50,60,75,80,100,107,111,113,150","26.724,29.964,30.957,31.240,31.522,31.834,32.573,32.602,32.885,33.515,33.088,33.312,33.972,33.602,33.653,33.682,33.972",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","26.724,29.964,30.957,31.240,31.522,31.834,32.573,32.602,32.885,33.515,33.088,33.312,33.972,33.602,33.653,33.682,33.972"
rs22-053-14,140141,8/3/2014,203,65.66098659,-38.68524951,0,9,,9,"2,10,20,30,50,75,100,150,200","2.006,0.702,-0.117,-0.619,-1.305,-1.005,-0.100,1.105,2.006",,,"2,10,20,30,50,75,100,150,200","28.318,30.151,31.119,32.038,33.006,33.360,33.643,34.040,34.304",,,,,,,0,"0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0","28.318,30.151,31.119,32.038,33.006,33.360,33.643,34.040,34.304"
rs22-053-14,140141,8/3/2014,208,65.64434862,-38.67847248,0,9,,9,"2,10,20,30,50,75,100,150,200","1.344,0.526,-0.499,-0.903,-1.324,-0.959,0.041,1.003,1.972",,,"2,10,20,30,50,75,100,150,200","27.774,30.000,31.242,32.094,33.032,33.369,33.706,34.017,34.301",,,,,,,0,"0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0","27.774,30.000,31.242,32.094,33.032,33.369,33.706,34.017,34.301"
rs22-053-14,140141,8/3/2014,130,65.59703283,-38.65230985,0,17,,17,"2,3,6,10,20,25,30,40,48,50,60,75,78,80,86,100,130","3.171,2.565,1.412,0.931,0.121,-0.356,-0.512,-0.939,-1.055,-1.282,-1.108,-1.055,-1.050,-0.708,-0.267,-0.320,0.321",,,"2,3,6,10,20,25,30,40,48,50,60,75,78,80,86,100,130","27.938,29.116,29.646,30.082,31.007,31.378,31.790,32.462,32.856,32.903,33.109,33.292,33.292,33.316,33.480,33.592,33.828",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","27.938,29.116,29.646,30.082,31.007,31.378,31.790,32.462,32.856,32.903,33.109,33.292,33.292,33.316,33.480,33.592,33.828"
rs22-053-14,140141,8/4/2014,205,65.44247726,-39.4708411,0,17,,17,"2,10,20,30,50,70,75,81,100,102,107,118,125,135,150,200,205","-0.989,-0.786,-0.856,-0.989,-1.366,-0.789,0.164,-0.354,0.073,1.277,0.568,0.242,1.011,0.807,1.446,2.505,2.556",,,"2,10,20,30,50,70,75,81,100,102,107,118,125,135,150,200,205","21.652,29.554,31.112,31.814,32.707,33.014,33.256,33.307,33.409,33.409,33.665,33.665,33.767,33.856,34.009,34.367,34.418",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","21.652,29.554,31.112,31.814,32.707,33.014,33.256,33.307,33.409,33.409,33.665,33.665,33.767,33.856,34.009,34.367,34.418"
rs22-053-14,140141,8/4/2014,248,65.43602529,-39.59135117,0,9,,9,"2,10,20,30,50,75,100,150,200","-0.957,-1.105,-0.961,-1.083,-1.326,-0.916,-0.408,1.221,2.530",,,"2,10,20,30,50,75,100,150,200","22.952,29.932,31.252,31.889,32.757,33.116,33.382,33.972,34.343",,,,,,,0,"0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0","22.952,29.932,31.252,31.889,32.757,33.116,33.382,33.972,34.343"
rs22-053-14,140141,8/4/2014,117,65.46593352,-39.63286327,0,17,,17,"2,10,20,30,40,49,50,51,60,63,75,89,91,100,104,113,117","-1.256,-1.505,-1.571,-1.548,-1.508,-1.307,-1.115,-0.846,-0.988,-1.212,-1.079,-0.381,-0.109,-0.083,-0.077,0.542,0.500",,,"2,10,20,30,40,49,50,51,60,63,75,89,91,100,104,113,117","24.236,30.278,31.281,31.905,32.274,32.576,32.576,32.576,32.907,33.021,33.172,33.314,33.465,33.541,33.503,33.616,33.692",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","24.236,30.278,31.281,31.905,32.274,32.576,32.576,32.576,32.907,33.021,33.172,33.314,33.465,33.541,33.503,33.616,33.692"
rs22-053-14,140141,8/5/2014,20,65.4394291,-39.71387465,0,15,,15,"2,3,4,5,7,9,10,12,14,15,16,18,19,20,20","-1.280,-1.367,-1.390,-1.398,-1.398,-1.336,-1.318,-1.318,-1.318,-1.282,-1.279,-1.279,-1.282,-1.299,-1.299",,,"2,3,4,5,7,9,10,12,14,15,16,18,19,20,20","24.698,26.717,27.312,28.259,29.357,29.795,30.102,30.383,30.690,30.794,30.873,31.075,31.154,31.232,31.232",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","24.698,26.717,27.312,28.259,29.357,29.795,30.102,30.383,30.690,30.794,30.873,31.075,31.154,31.232,31.232"
rs22-053-14,140141,8/5/2014,81,65.35301135,-39.77468867,0,17,,17,"2,4,5,8,9,10,14,18,19,20,26,30,36,40,50,60,81","0.392,-0.155,-0.346,-0.540,-0.670,-0.693,-0.807,-0.889,-1.017,-1.039,-1.184,-1.270,-1.382,-1.382,-1.514,-1.423,-0.853",,,"2,4,5,8,9,10,14,18,19,20,26,30,36,40,50,60,81","25.844,27.504,28.204,29.521,29.752,29.901,30.511,31.010,31.092,31.181,31.621,31.941,32.231,32.380,32.700,32.931,33.288",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","25.844,27.504,28.204,29.521,29.752,29.901,30.511,31.010,31.092,31.181,31.621,31.941,32.231,32.380,32.700,32.931,33.288"
rs22-053-14,140141,8/5/2014,165,65.23893985,-39.97759215,0,17,,17,"2,5,10,15,20,22,30,40,50,60,78,100,111,125,128,150,165","0.438,0.211,0.378,0.326,-0.319,-0.727,-1.111,-1.281,-1.319,-1.341,-1.238,-0.732,-0.588,-0.053,0.215,0.738,1.057",,,"2,5,10,15,20,22,30,40,50,60,78,100,111,125,128,150,165","25.176,28.754,30.016,30.329,30.928,31.313,31.975,32.539,32.887,33.031,33.272,33.523,33.558,33.728,33.800,33.979,34.122",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","25.176,28.754,30.016,30.329,30.928,31.313,31.975,32.539,32.887,33.031,33.272,33.523,33.558,33.728,33.800,33.979,34.122"
rs22-053-14,140141,8/5/2014,195,65.19779537,-40.02051444,0,17,,17,"2,5,10,16,20,30,40,50,55,60,79,93,100,116,150,173,195","2.989,2.674,1.401,0.908,0.267,-0.420,-0.658,-0.669,-0.669,-0.281,-0.556,-0.464,0.077,0.205,1.138,1.175,1.548",,,"2,5,10,16,20,30,40,50,55,60,79,93,100,116,150,173,195","26.330,28.569,30.189,30.562,31.150,32.023,32.555,32.865,32.928,33.055,33.270,33.397,33.460,33.643,34.016,34.111,34.270",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","26.330,28.569,30.189,30.562,31.150,32.023,32.555,32.865,32.928,33.055,33.270,33.397,33.460,33.643,34.016,34.111,34.270"
rs22-053-14,140141,8/6/2014,86,65.16269137,-39.75305195,0,17,,17,"2,5,6,8,9,10,14,20,26,30,36,40,50,63,66,79,86","2.873,2.668,1.953,1.744,1.022,1.022,0.542,0.013,-0.319,-0.350,-0.474,-0.575,-0.536,-0.992,-0.377,-0.231,-0.474",,,"2,5,6,8,9,10,14,20,26,30,36,40,50,63,66,79,86","27.026,28.018,29.494,29.990,30.416,30.416,30.937,31.338,31.713,31.987,32.260,32.508,32.833,32.960,33.106,33.284,33.386",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","27.026,28.018,29.494,29.990,30.416,30.416,30.937,31.338,31.713,31.987,32.260,32.508,32.833,32.960,33.106,33.284,33.386"
rs22-053-14,140141,8/6/2014,103,65.10402785,-39.76267342,0,17,,17,"2,3,5,8,10,20,24,30,40,50,53,55,60,75,88,100,103","1.299,1.415,1.415,0.622,0.507,-0.228,-0.269,-0.528,-0.616,-0.850,-0.987,-1.276,-1.323,-1.337,-1.205,-0.960,-0.875",,,"2,3,5,8,10,20,24,30,40,50,53,55,60,75,88,100,103","26.520,27.095,29.103,29.987,30.233,31.250,31.468,31.966,32.598,32.794,32.956,32.956,33.012,33.180,33.313,33.454,33.538",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","26.520,27.095,29.103,29.987,30.233,31.250,31.468,31.966,32.598,32.794,32.956,32.956,33.012,33.180,33.313,33.454,33.538"
rs22-053-14,140141,8/6/2014,119,65.03388355,-39.95760593,0,17,,17,"2,3,5,7,10,13,16,20,30,33,40,50,60,75,87,100,119","2.289,2.148,1.555,1.135,0.867,0.546,0.373,-0.019,-0.615,-0.746,-0.908,-0.986,-1.088,-1.152,-1.240,-1.205,-1.212",,,"2,3,5,7,10,13,16,20,30,33,40,50,60,75,87,100,119","28.016,28.180,28.863,29.609,30.212,30.588,30.794,31.228,32.038,32.165,32.498,32.705,32.975,33.139,33.223,33.266,33.308",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","28.016,28.180,28.863,29.609,30.212,30.588,30.794,31.228,32.038,32.165,32.498,32.705,32.975,33.139,33.223,33.266,33.308"
rs22-053-14,140141,8/6/2014,96,64.85956027,-40.40775668,0,17,,17,"2,4,10,14,20,26,30,36,40,46,50,58,66,71,86,93,96","0.849,0.849,0.199,-0.081,-0.378,-0.607,-0.706,-0.807,-0.899,-0.992,-0.962,-1.057,-1.053,-0.945,-0.922,-0.828,-0.716",,,"2,4,10,14,20,26,30,36,40,46,50,58,66,71,86,93,96","23.894,27.246,30.313,30.875,31.475,31.885,32.104,32.370,32.513,32.666,32.742,32.894,32.999,33.113,33.266,33.342,33.418",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","23.894,27.246,30.313,30.875,31.475,31.885,32.104,32.370,32.513,32.666,32.742,32.894,32.999,33.113,33.266,33.342,33.418"
rs22-053-14,140141,8/6/2014,77,64.72869333,-40.41096,0,17,,17,"2,5,6,8,9,10,12,14,20,22,26,30,36,40,50,68,77","0.943,0.658,0.468,0.376,0.066,0.066,-0.066,-0.066,-0.143,-0.430,-0.430,-0.651,-0.680,-0.768,-0.912,-1.221,-1.265",,,"2,5,6,8,9,10,12,14,20,22,26,30,36,40,50,68,77","24.510,27.589,28.377,28.947,29.864,30.305,30.712,30.954,31.525,31.664,31.932,32.278,32.442,32.511,32.779,33.056,33.160",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","24.510,27.589,28.377,28.947,29.864,30.305,30.712,30.954,31.525,31.664,31.932,32.278,32.442,32.511,32.779,33.056,33.160"
rs22-053-14,140141,8/6/2014,63,64.6308093,-40.45297168,0,9,,9,"2,10,14,20,26,30,36,40,50","1.380,0.299,0.036,-0.273,-0.485,-0.541,-0.639,-0.717,-0.931",,,"2,10,14,20,26,30,36,40,50","24.412,30.100,30.942,31.518,32.059,32.291,32.497,32.626,32.798",,,,,,,0,"0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0","24.412,30.100,30.942,31.518,32.059,32.291,32.497,32.626,32.798"
rs22-053-14,140141,8/7/2014,31,64.55189416,-40.36470316,0,9,,9,"2,10,12,14,16,18,20,22,24","1.108,0.312,0.166,-0.075,-0.097,-0.202,-0.226,-0.256,-0.345",,,"2,10,12,14,16,18,20,22,24","23.422,30.285,30.521,30.802,31.178,31.309,31.554,31.695,31.826",,,,,,,0,"0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0","23.422,30.285,30.521,30.802,31.178,31.309,31.554,31.695,31.826"
rs22-053-14,140141,8/7/2014,93,64.40253177,-40.19426773,0,17,,17,"2,10,14,20,21,26,30,36,40,50,72,75,77,79,81,84,93","1.970,1.066,0.462,-0.335,-0.576,-0.359,-0.394,-0.689,-0.745,-0.680,-1.004,-0.808,0.022,0.022,-0.043,-0.814,-0.730",,,"2,10,14,20,21,26,30,36,40,50,72,75,77,79,81,84,93","26.364,30.452,30.942,31.628,31.656,32.013,32.314,32.538,32.671,32.895,33.140,33.168,33.224,33.308,33.308,33.308,33.364",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","26.364,30.452,30.942,31.628,31.656,32.013,32.314,32.538,32.671,32.895,33.140,33.168,33.224,33.308,33.308,33.308,33.364"
rs22-053-14,140141,8/7/2014,97,64.30066281,-40.28519609,0,17,,17,"2,6,8,10,11,12,14,20,23,26,30,36,40,50,72,90,97","0.585,0.646,0.454,0.428,0.422,0.215,0.151,-0.133,-0.181,-0.382,-0.412,-0.521,-0.544,-0.532,-0.526,-0.060,0.022",,,"2,6,8,10,11,12,14,20,23,26,30,36,40,50,72,90,97","26.644,28.026,29.651,30.135,30.190,30.923,31.275,31.821,31.952,32.194,32.388,32.574,32.630,32.768,33.203,33.473,33.556",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","26.644,28.026,29.651,30.135,30.190,30.923,31.275,31.821,31.952,32.194,32.388,32.574,32.630,32.768,33.203,33.473,33.556"
rs22-053-14,140141,8/7/2014,101,64.29010448,-40.54964179,0,17,,17,"2,3,8,10,11,14,15,20,24,30,40,50,60,75,86,100,101","2.707,2.345,1.525,1.421,0.875,0.815,0.215,0.021,-0.022,-0.441,-0.572,-0.625,-0.598,-0.642,-0.568,-0.056,-0.019",,,"2,3,8,10,11,14,15,20,24,30,40,50,60,75,86,100,101","27.470,27.512,29.682,29.851,29.989,30.248,30.981,31.426,31.877,32.256,32.628,32.869,33.031,33.242,33.290,33.482,33.482",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","27.470,27.512,29.682,29.851,29.989,30.248,30.981,31.426,31.877,32.256,32.628,32.869,33.031,33.242,33.290,33.482,33.482"
rs22-053-14,140141,8/7/2014,112,64.27846989,-40.59003927,0,17,,17,"2,4,10,11,14,17,20,23,28,30,40,46,50,60,75,100,112","2.480,2.480,1.582,1.339,1.022,0.722,0.570,0.138,-0.254,-0.281,-0.561,-0.740,-0.736,-0.895,-0.895,-0.591,-0.271",,,"2,4,10,11,14,17,20,23,28,30,40,46,50,60,75,100,112","26.618,27.428,29.872,30.225,30.717,31.015,31.285,31.610,32.019,32.046,32.503,32.725,32.857,32.995,33.161,33.404,33.542",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","26.618,27.428,29.872,30.225,30.717,31.015,31.285,31.610,32.019,32.046,32.503,32.725,32.857,32.995,33.161,33.404,33.542"
