ref,PTT,END_DATE,MAX_DBAR,LAT,LON,NUM,N_TEMP,N_COND,N_SAL,TEMP_DBAR,TEMP_VALS,COND_DBAR,COND_VALS,SAL_DBAR,SAL_VALS,N_FLUORO,FLUORO_DBAR,FLUORO_VALS,N_OXY,OXY_DBAR,OXY_VALS,QC_PROFILE,QC_TEMP,QC_SAL,SAL_CORRECTED_VALS
rs15-I5-12,120851,9/23/2012,31,66.23921445,-37.7295553,0,17,,17,"2,6,8,9,10,12,14,16,18,20,22,24,25,27,28,31,31","-0.4340,-0.3759,-0.2493,-0.2493,-0.1935,-0.1216,-0.0453,0.0573,0.1770,0.2865,0.3925,0.4962,0.5703,0.6251,0.7060,0.6707,0.7014",,,"2,6,8,9,10,12,14,16,18,20,22,24,25,27,28,31,31","25.1140,27.4307,28.0406,28.0406,28.3196,28.5418,28.7262,28.9106,29.0051,29.1706,29.3030,29.3928,29.4496,29.6009,29.7096,29.8420,29.8042",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","25.1140,27.4307,28.0406,28.0406,28.3196,28.5418,28.7262,28.9106,29.0051,29.1706,29.3030,29.3928,29.4496,29.6009,29.7096,29.8420,29.8042"
rs15-I5-12,120851,9/23/2012,55,66.26392025,-37.64871798,0,17,,17,"2,10,14,20,26,30,35,36,37,38,40,45,47,48,50,52,55","-0.5330,-0.5172,-0.4241,-0.2431,0.1206,0.4000,0.6108,0.7233,0.9956,1.1397,1.2240,1.1994,1.0096,0.8287,0.8164,0.7918,0.6038",,,"2,10,14,20,26,30,35,36,37,38,40,45,47,48,50,52,55","22.6640,28.3504,28.6270,29.0332,29.4393,29.6727,29.8455,29.8801,29.8801,29.9492,30.2171,30.5196,30.7270,30.8307,30.9603,31.0986,31.3060",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","22.6640,28.3504,28.6270,29.0332,29.4393,29.6727,29.8455,29.8801,29.8801,29.9492,30.2171,30.5196,30.7270,30.8307,30.9603,31.0986,31.3060"
rs15-I5-12,120851,9/23/2012,55,66.24641995,-37.62555582,0,17,,17,"2,10,14,20,26,27,30,34,36,38,40,48,49,50,52,53,55","-0.6040,-0.5227,-0.4157,-0.1976,0.0062,0.0165,0.2874,0.2874,0.3906,0.3712,0.0204,0.1378,0.4951,0.6860,0.6860,0.3454,0.3454",,,"2,10,14,20,26,27,30,34,36,38,40,48,49,50,52,53,55","24.1400,28.2035,28.7114,29.0615,29.4665,29.4665,29.6312,29.7891,29.9538,30.0019,30.1117,30.4892,30.5441,30.7020,30.8667,31.0040,31.0040",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","24.1400,28.2035,28.7114,29.0615,29.4665,29.4665,29.6312,29.7891,29.9538,30.0019,30.1117,30.4892,30.5441,30.7020,30.8667,31.0040,31.0040"
rs15-I5-12,120851,8/29/2012,132,65.89897752,-37.94717252,0,17,,17,"2,4,5,10,12,15,20,21,23,25,30,40,50,60,80,100,132","1.4313,1.8221,2.3244,2.7816,3.0501,3.0660,2.5849,2.5344,1.4207,0.6871,0.4080,0.5622,1.1496,1.4074,1.6918,1.7875,2.2048",,,"2,4,5,10,12,15,20,21,23,25,30,40,50,60,80,100,132","23.5520,27.1205,28.1831,29.0852,29.2857,29.4862,30.1077,30.1077,30.5488,30.8595,30.8996,31.6013,32.2328,32.4333,32.7841,33.0247,33.5760",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","23.5520,27.1205,28.1831,29.0852,29.2857,29.4862,30.1077,30.1077,30.5488,30.8595,30.8996,31.6013,32.2328,32.4333,32.7841,33.0247,33.5760"
rs15-I5-12,120851,8/29/2012,154,66.00711842,-37.86932327,0,17,,17,"2,7,10,20,30,36,37,40,46,50,53,60,100,125,133,150,154","0.0800,0.3939,0.4353,0.3787,0.4048,0.3307,0.5160,0.5378,0.9367,1.0850,1.2768,1.4447,1.7324,1.9177,2.0987,2.2556,2.2600",,,"2,7,10,20,30,36,37,40,46,50,53,60,100,125,133,150,154","25.7420,28.7240,29.1328,30.1107,31.0165,31.5857,31.5857,31.9304,32.1548,32.2430,32.3712,32.4995,33.0285,33.3492,33.4694,33.6618,33.7580",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","25.7420,28.7240,29.1328,30.1107,31.0165,31.5857,31.5857,31.9304,32.1548,32.2430,32.3712,32.4995,33.0285,33.3492,33.4694,33.6618,33.7580"
rs15-I5-12,120851,8/29/2012,114,66.0429987,-37.83140674,0,17,,17,"2,5,6,8,10,14,16,20,24,30,40,46,50,60,80,100,114","0.0680,0.2885,0.5201,0.6999,0.7184,1.0260,1.0260,0.7758,0.4942,0.4516,0.6591,0.8537,1.1687,1.4596,1.7005,1.7468,1.9210",,,"2,5,6,8,10,14,16,20,24,30,40,46,50,60,80,100,114","23.6060,28.1031,28.7553,28.9110,29.2128,29.5535,29.8260,30.2446,30.4685,30.6632,31.8118,31.9578,32.2303,32.5710,32.9117,33.0674,33.3400",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","23.6060,28.1031,28.7553,28.9110,29.2128,29.5535,29.8260,30.2446,30.4685,30.6632,31.8118,31.9578,32.2303,32.5710,32.9117,33.0674,33.3400"
rs15-I5-12,120851,8/29/2012,35,66.11622131,-37.77321862,0,9,,9,"2,10,12,14,16,18,20,22,24","0.0505,0.3387,0.3450,0.2756,0.1358,0.1348,0.1226,0.1157,0.0736",,,"2,10,12,14,16,18,20,22,24","25.7580,28.8884,29.0880,29.5099,29.7380,29.8007,29.9832,30.2968,30.3823",,,,,,,0,"0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0","25.7580,28.8884,29.0880,29.5099,29.7380,29.8007,29.9832,30.2968,30.3823"
rs15-I5-12,120851,8/30/2012,12,66.12656836,-37.76537305,0,11,,11,"2,3,5,6,7,8,9,10,11,12,12","0.0122,-0.0280,-0.0280,-0.0280,-0.0146,0.0391,0.0659,0.1061,0.1732,0.2000,0.2000",,,"2,3,5,6,7,8,9,10,11,12,12","23.9760,26.3944,27.4814,27.8802,28.2597,28.5877,28.6392,28.8386,28.9672,29.1666,29.2181",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0","23.9760,26.3944,27.4814,27.8802,28.2597,28.5877,28.6392,28.8386,28.9672,29.1666,29.2181"
rs15-I5-12,120851,8/30/2012,75,66.1666526,-37.72817943,0,17,,17,"2,4,10,14,17,18,19,20,23,26,30,34,36,40,42,50,75","0.0990,-0.0650,0.0310,0.0816,0.1147,0.1776,0.3660,0.3660,0.2316,0.2316,0.2805,0.2508,0.4480,0.8598,1.0169,1.3345,1.6800",,,"2,4,10,14,17,18,19,20,23,26,30,34,36,40,42,50,75","24.6320,27.2591,28.8631,29.2478,29.5670,29.6324,29.7634,30.0171,30.2462,30.5327,31.0155,31.3020,31.7193,31.9485,32.1367,32.3986,32.8160",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","24.6320,27.2591,28.8631,29.2478,29.5670,29.6324,29.7634,30.0171,30.2462,30.5327,31.0155,31.3020,31.7193,31.9485,32.1367,32.3986,32.8160"
rs15-I5-12,120851,8/30/2012,79,66.27348905,-37.68068284,0,17,,17,"2,10,14,20,25,26,30,34,36,40,45,47,50,53,63,71,79","-0.6390,-0.4746,-0.3277,-0.1042,-0.0252,-0.1129,-0.2006,-0.1677,-0.0296,0.1852,0.4789,0.7266,0.8954,0.9195,1.3053,1.4916,1.5530",,,"2,10,14,20,25,26,30,34,36,40,45,47,50,53,63,71,79","22.6180,28.8441,29.4453,29.9650,30.4439,30.6070,30.8821,31.2082,31.4018,31.6463,31.9622,32.0437,32.2068,32.2883,32.5634,32.7265,32.8080",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","22.6180,28.8441,29.4453,29.9650,30.4439,30.6070,30.8821,31.2082,31.4018,31.6463,31.9622,32.0437,32.2068,32.2883,32.5634,32.7265,32.8080"
