ref,PTT,END_DATE,MAX_DBAR,LAT,LON,NUM,N_TEMP,N_COND,N_SAL,TEMP_DBAR,TEMP_VALS,COND_DBAR,COND_VALS,SAL_DBAR,SAL_VALS,N_FLUORO,FLUORO_DBAR,FLUORO_VALS,N_OXY,OXY_DBAR,OXY_VALS,QC_PROFILE,QC_TEMP,QC_SAL,SAL_CORRECTED_VALS
rs17-I6-12,120852,8/4/2013,198,69.23605841,-50.41859887,0,9,,9,"2,10,20,30,40,50,60,100,150","0.8386,0.1080,0.0425,-0.1662,-0.1910,-0.0636,0.0991,0.7342,1.0526",,,"2,10,20,30,40,50,60,100,150","24.4820,28.9762,30.5799,32.2675,32.4074,32.7058,32.8550,33.2186,33.4703",,,,,,,0,"0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0","24.4820,28.9762,30.5799,32.2675,32.4074,32.7058,32.8550,33.2186,33.4703"
rs17-I6-12,120852,8/4/2013,61,69.29826314,-50.36257165,0,17,,17,"2,7,10,12,14,20,22,25,26,27,30,36,40,50,57,61,61","0.2550,-0.0662,-0.0876,-0.0876,-0.1425,-0.1425,-0.0794,-0.0726,-0.1537,-0.2193,-0.2310,-0.2184,-0.2116,-0.1494,-0.0915,0.1573,0.1325",,,"2,7,10,12,14,20,22,25,26,27,30,36,40,50,57,61,61","22.0380,28.9622,29.6015,29.8941,29.9808,31.4220,31.5954,31.9746,32.0613,32.0613,32.2780,32.3214,32.3972,32.6139,32.7006,32.8740,32.8740",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","22.0380,28.9622,29.6015,29.8941,29.9808,31.4220,31.5954,31.9746,32.0613,32.0613,32.2780,32.3214,32.3972,32.6139,32.7006,32.8740,32.8740"
rs17-I6-12,120852,8/5/2013,91,69.33306723,-50.46761519,0,9,,9,"2,10,14,20,26,30,36,40,50","1.9930,0.1016,0.0616,0.0327,-0.0494,-0.1360,-0.2159,-0.1870,-0.1338",,,"2,10,14,20,26,30,36,40,50","23.5220,29.2904,30.0505,30.4695,31.6972,32.0772,32.3013,32.4183,32.5352",,,,,,,0,"0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0","23.5220,29.2904,30.0505,30.4695,31.6972,32.0772,32.3013,32.4183,32.5352"
rs17-I6-12,120852,8/5/2013,63,69.29727402,-50.54645268,0,17,,17,"2,3,5,6,10,14,20,24,25,26,30,36,40,47,50,54,63","-0.1854,-0.3515,-0.3515,-0.0634,-0.0346,-0.0329,0.0095,0.0027,-0.3329,-0.8770,-0.8651,-0.6227,-0.4380,-0.0566,0.6282,0.8180,0.7977",,,"2,3,5,6,10,14,20,24,25,26,30,36,40,47,50,54,63","21.4160,23.3374,26.7351,27.6606,29.1720,29.8164,30.6482,31.3395,31.6558,31.7495,31.7495,32.0658,32.2064,32.3470,32.6165,32.8508,33.1320",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","21.4160,23.3374,26.7351,27.6606,29.1720,29.8164,30.6482,31.3395,31.6558,31.7495,31.7495,32.0658,32.2064,32.3470,32.6165,32.8508,33.1320"
rs17-I6-12,120852,8/5/2013,125,69.15136339,-50.65715155,0,17,,17,"2,8,10,20,23,30,37,40,47,50,55,60,67,74,80,100,125","-0.8360,-0.5330,-0.2533,0.0148,-0.0085,-0.6332,-0.6495,-0.4933,-0.2556,-0.0784,0.0008,0.2106,0.5766,0.6745,0.8726,1.0778,1.4950",,,"2,8,10,20,23,30,37,40,47,50,55,60,67,74,80,100,125","21.4520,28.0163,28.8231,30.7911,31.1334,31.8424,31.9891,32.1847,32.3803,32.4292,32.5636,32.7103,32.9059,33.0526,33.1870,33.3826,33.6760",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","21.4520,28.0163,28.8231,30.7911,31.1334,31.8424,31.9891,32.1847,32.3803,32.4292,32.5636,32.7103,32.9059,33.0526,33.1870,33.3826,33.6760"
rs17-I6-12,120852,8/5/2013,240,69.00861878,-50.80443574,0,17,,17,"2,10,16,20,24,30,50,73,80,100,123,135,150,176,200,223,240","-0.1600,-0.0713,0.1684,0.2551,0.4264,0.4828,0.8334,0.9362,1.0389,1.1780,1.2787,1.4661,1.4903,1.6737,1.7603,1.8550,1.8469",,,"2,10,16,20,24,30,50,73,80,100,123,135,150,176,200,223,240","31.6100,32.0898,32.6276,32.7713,32.9915,33.0078,33.2627,33.3717,33.4180,33.5177,33.5803,33.6545,33.6916,33.7542,33.8005,33.9002,33.9280",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","31.6100,32.0898,32.6276,32.7713,32.9915,33.0078,33.2627,33.3717,33.4180,33.5177,33.5803,33.6545,33.6916,33.7542,33.8005,33.9002,33.9280"
rs17-I6-12,120852,8/5/2013,221,68.92601081,-50.90228317,0,17,,17,"2,5,10,14,20,23,30,38,50,54,61,73,80,100,150,200,221","-0.9110,-0.9550,-0.5317,-0.2980,-0.1715,-0.1908,-0.4492,-0.5399,-0.2623,-0.0891,0.0044,0.3645,0.6889,1.0325,1.6620,1.7693,1.7940",,,"2,5,10,14,20,23,30,38,50,54,61,73,80,100,150,200,221","20.7960,24.7391,28.7477,29.8874,30.8568,31.2236,32.0358,32.1406,32.5074,32.5991,32.7039,32.9135,33.1231,33.3196,33.7388,33.8436,33.8960",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","20.7960,24.7391,28.7477,29.8874,30.8568,31.2236,32.0358,32.1406,32.5074,32.5991,32.7039,32.9135,33.1231,33.3196,33.7388,33.8436,33.8960"
rs17-I6-12,120852,8/5/2013,151,68.96893061,-50.91207189,0,17,,17,"2,10,20,25,30,36,40,50,56,60,73,100,111,126,131,150,151","-0.7750,-0.3985,-0.1659,-0.3386,-0.6575,-0.6911,-0.5136,-0.1899,0.1099,0.1626,0.6542,0.9324,1.1578,1.2897,1.4647,1.5942,1.6230",,,"2,10,20,25,30,36,40,50,56,60,73,100,111,126,131,150,151","21.5500,29.1730,30.8004,31.4734,31.8160,32.0485,32.1953,32.3911,32.6236,32.7215,33.0151,33.2476,33.4434,33.4923,33.5902,33.7371,33.7860",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","21.5500,29.1730,30.8004,31.4734,31.8160,32.0485,32.1953,32.3911,32.6236,32.7215,33.0151,33.2476,33.4434,33.4923,33.5902,33.7371,33.7860"
rs17-I6-12,120852,8/6/2013,147,69.13421748,-50.9497689,0,17,,17,"2,5,10,20,26,30,33,40,50,60,80,94,98,100,111,130,147","-0.8940,-0.6852,-0.5156,-0.4763,-0.3584,-0.2110,-0.0635,0.0397,0.2804,0.4131,0.6981,0.9979,1.1797,1.1969,1.3320,1.4058,1.5630",,,"2,5,10,20,26,30,33,40,50,60,80,94,98,100,111,130,147","23.5620,28.5017,30.4125,31.6119,32.1303,32.3234,32.5673,32.6486,32.8011,32.9230,33.1263,33.2788,33.4008,33.4821,33.5634,33.6040,33.7260",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","23.5620,28.5017,30.4125,31.6119,32.1303,32.3234,32.5673,32.6486,32.8011,32.9230,33.1263,33.2788,33.4008,33.4821,33.5634,33.6040,33.7260"
rs17-I6-12,120852,8/6/2013,256,69.11887664,-51.02234541,0,9,,9,"2,10,20,30,50,80,100,150,200","-1.2391,-1.5500,-1.3928,-0.3267,0.3806,0.8214,1.1802,1.5561,1.8192",,,"2,10,20,30,50,80,100,150,200","22.5880,30.9515,31.3487,32.2792,32.7785,33.0849,33.3913,33.6636,33.7998",,,,,,,0,"0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0","22.5880,30.9515,31.3487,32.2792,32.7785,33.0849,33.3913,33.6636,33.7998"
rs17-I6-12,120852,8/6/2013,208,69.19476783,-51.13577509,0,17,,17,"2,5,10,20,30,35,41,50,60,66,80,86,100,150,175,200,208","-0.4940,-0.3648,-0.3282,-0.2292,0.0679,0.3091,0.4921,0.6643,0.8172,1.0088,1.1014,1.2198,1.2973,1.4889,1.6224,1.6418,1.6590",,,"2,5,10,20,30,35,41,50,60,66,80,86,100,150,175,200,208","28.3960,29.9415,31.1250,31.9302,32.4436,32.6327,32.8435,32.9894,33.0759,33.2272,33.3731,33.4595,33.5244,33.6703,33.7568,33.7784,33.8000",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","28.3960,29.9415,31.1250,31.9302,32.4436,32.6327,32.8435,32.9894,33.0759,33.2272,33.3731,33.4595,33.5244,33.6703,33.7568,33.7784,33.8000"
rs17-I6-12,120852,8/6/2013,213,69.18796691,-51.11887597,0,17,,17,"2,6,10,20,24,30,33,39,50,68,80,83,100,115,150,200,213","-0.8130,-0.4122,-0.3245,-0.3997,-0.3646,-0.0465,0.0587,0.0537,0.7626,0.7501,1.0733,1.1985,1.2561,1.4640,1.5091,1.6820,1.6920",,,"2,6,10,20,24,30,33,39,50,68,80,83,100,115,150,200,213","22.0360,29.3390,30.0822,31.6986,31.7458,32.3946,32.5834,32.5362,32.9020,33.0907,33.2677,33.4093,33.5037,33.6452,33.6924,33.8340,33.8340",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","22.0360,29.3390,30.0822,31.6986,31.7458,32.3946,32.5834,32.5362,32.9020,33.0907,33.2677,33.4093,33.5037,33.6452,33.6924,33.8340,33.8340"
rs17-I6-12,120852,8/6/2013,209,69.17976991,-51.12096859,0,17,,17,"2,3,5,7,10,20,25,30,35,44,50,60,80,100,150,200,209","-0.9080,-0.9080,-0.5596,-0.3802,-0.2424,-0.3932,-0.4244,-0.2996,-0.1566,0.4986,0.6234,0.8704,1.0316,1.2084,1.5204,1.6920,1.6764",,,"2,3,5,7,10,20,25,30,35,44,50,60,80,100,150,200,209","22.7620,24.1869,27.8211,28.9036,29.8646,31.5546,31.8529,32.1511,32.2837,32.7144,32.8028,32.9354,33.2005,33.3662,33.5871,33.8080,33.7638",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","22.7620,24.1869,27.8211,28.9036,29.8646,31.5546,31.8529,32.1511,32.2837,32.7144,32.8028,32.9354,33.2005,33.3662,33.5871,33.8080,33.7638"
rs17-I6-12,120852,8/7/2013,164,69.18601562,-51.15390055,0,17,,17,"2,4,6,10,16,20,25,28,30,40,50,54,60,84,100,150,164","-1.0030,-0.9397,-0.6785,-0.3883,-0.1773,-0.1984,-0.5598,-0.6601,-0.6601,-0.4780,-0.0533,0.0891,0.1472,0.8568,1.1127,1.5479,1.6350",,,"2,4,6,10,16,20,25,28,30,40,50,54,60,84,100,150,164","21.3580,23.9723,26.8468,29.0274,30.1921,31.0718,31.7037,31.8523,31.9886,32.2860,32.5214,32.6701,32.7692,33.2028,33.3515,33.6489,33.7480",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","21.3580,23.9723,26.8468,29.0274,30.1921,31.0718,31.7037,31.8523,31.9886,32.2860,32.5214,32.6701,32.7692,33.2028,33.3515,33.6489,33.7480"
rs17-I6-12,120852,8/7/2013,106,69.19129218,-51.18172239,0,17,,17,"2,10,14,20,25,30,40,50,56,60,71,80,82,90,93,100,106","-0.9530,-0.4394,-0.2400,-0.2985,-0.4394,-0.4153,-0.1957,0.0560,0.4326,0.4508,0.5313,0.9261,1.0610,1.0227,0.9120,0.9301,1.0006",,,"2,10,14,20,25,30,40,50,56,60,71,80,82,90,93,100,106","20.7480,29.1729,30.1722,31.0577,31.7029,32.0571,32.2974,32.6516,32.8414,32.8920,32.9932,33.0944,33.1450,33.2968,33.2968,33.2462,33.3980",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","20.7480,29.1729,30.1722,31.0577,31.7029,32.0571,32.2974,32.6516,32.8414,32.8920,32.9932,33.0944,33.1450,33.2968,33.2968,33.2462,33.3980"
rs17-I6-12,120852,8/7/2013,15,69.20555391,-51.34068708,0,12,,12,"2,3,4,5,7,8,9,10,12,13,14,15","-0.3240,-0.2692,-0.2418,-0.2143,-0.1869,-0.1595,-0.1321,-0.1321,-0.1047,-0.0773,-0.0362,-0.0224",,,"2,3,4,5,7,8,9,10,12,13,14,15","31.1633,31.4644,31.6319,31.8915,32.0291,32.1563,32.2536,32.2938,32.3548,32.3600,32.3600,32.3860",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","31.1633,31.4644,31.6319,31.8915,32.0291,32.1563,32.2536,32.2938,32.3548,32.3600,32.3600,32.3860"
rs17-I6-12,120852,8/8/2013,37,69.2658677,-51.24305292,0,17,,17,"2,4,5,7,9,10,11,12,14,16,18,20,22,24,32,34,37","0.0960,0.1500,0.3250,1.0158,1.8723,1.8723,1.8723,1.3808,0.6229,0.6229,0.8706,0.9898,1.1294,1.0978,1.2076,1.4199,1.9580",,,"2,4,5,7,9,10,11,12,14,16,18,20,22,24,32,34,37","31.4740,31.5706,31.5706,31.5706,32.3553,32.7535,32.9301,33.0017,33.0017,32.5519,32.5636,32.7801,33.0350,33.1400,33.0150,32.9301,33.1000",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","31.4740,31.5706,31.5706,31.5706,32.3553,32.7535,32.9301,33.0017,33.0017,32.5519,32.5636,32.7801,33.0350,33.1400,33.0150,32.9301,33.1000"
rs17-I6-12,120852,8/8/2013,145,69.34389842,-51.27776112,0,17,,17,"2,5,10,15,20,27,30,40,50,60,80,83,88,100,106,111,145","1.9462,2.2077,2.3315,2.4000,2.2513,1.7806,1.7480,1.8614,1.8751,1.8582,1.8034,1.7832,1.8973,1.8341,1.8575,1.7532,1.8523",,,"2,5,10,15,20,27,30,40,50,60,80,83,88,100,106,111,145","32.1320,32.3482,32.6968,32.9331,33.2348,33.5834,33.4979,33.5113,33.5767,33.5767,33.5901,33.5449,33.5901,33.6236,33.6488,33.6622,33.8080",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","32.1320,32.3482,32.6968,32.9331,33.2348,33.5834,33.4979,33.5113,33.5767,33.5767,33.5901,33.5449,33.5901,33.6236,33.6488,33.6622,33.8080"
rs17-I6-12,120852,8/8/2013,195,69.49401118,-51.33134688,0,17,,17,"2,4,5,10,20,26,30,40,43,48,50,53,60,72,100,150,195","4.2360,3.9743,3.6638,3.5304,3.3482,3.2558,2.9376,2.9761,2.6784,2.5655,2.3731,2.0652,1.8984,1.6957,1.7341,1.6700,1.8753",,,"2,4,5,10,20,26,30,40,43,48,50,53,60,72,100,150,195","31.5980,32.2325,32.3990,32.7522,33.1752,33.2990,33.2202,33.5037,33.5105,33.4947,33.5555,33.4767,33.5285,33.5645,33.5825,33.6702,33.8480",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","31.5980,32.2325,32.3990,32.7522,33.1752,33.2990,33.2202,33.5037,33.5105,33.4947,33.5555,33.4767,33.5285,33.5645,33.5825,33.6702,33.8480"
rs17-I6-12,120852,8/8/2013,249,69.62388858,-51.50034336,0,17,,17,"2,5,10,20,30,38,40,42,46,50,56,63,80,100,150,200,249","2.2978,2.2733,2.4848,2.4215,2.4838,2.4705,2.2733,1.8461,1.5814,1.5783,1.5630,1.8900,1.9135,1.7950,2.0229,2.3837,2.5850",,,"2,5,10,20,30,38,40,42,46,50,56,63,80,100,150,200,249","32.6760,32.8899,33.1166,33.3128,33.3498,33.4880,33.7598,33.7598,33.5765,33.4318,33.4816,33.6344,33.6906,33.7791,33.8916,34.1377,34.2840",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","32.6760,32.8899,33.1166,33.3128,33.3498,33.4880,33.7598,33.7598,33.5765,33.4318,33.4816,33.6344,33.6906,33.7791,33.8916,34.1377,34.2840"
rs17-I6-12,120852,8/8/2013,167,69.78938017,-51.69626504,0,17,,17,"2,8,10,12,15,20,28,30,37,40,50,60,80,100,126,150,167","5.3050,4.6642,4.3478,3.9827,3.6948,3.4352,2.9404,2.5956,1.9304,1.8412,1.8250,1.4924,1.2490,1.4964,1.6019,1.9872,2.1210",,,"2,8,10,12,15,20,28,30,37,40,50,60,80,100,126,150,167","31.1920,31.6358,31.8432,32.0943,32.2782,32.4155,32.7484,32.9878,33.1951,33.2068,33.2623,33.4346,33.5163,33.7324,33.7908,34.0186,34.1120",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","31.1920,31.6358,31.8432,32.0943,32.2782,32.4155,32.7484,32.9878,33.1951,33.2068,33.2623,33.4346,33.5163,33.7324,33.7908,34.0186,34.1120"
rs17-I6-12,120852,8/9/2013,59,69.41426971,-51.98861203,0,17,,17,"2,5,9,10,14,15,19,20,23,26,30,36,40,43,45,50,59","5.7630,5.5533,5.5190,5.3264,3.3234,3.0709,2.8226,2.6985,2.3989,2.2234,2.0094,1.8810,1.8596,1.8168,1.6884,1.6285,1.4830",,,"2,5,9,10,14,15,19,20,23,26,30,36,40,43,45,50,59","31.1100,31.2509,31.3849,31.7689,32.7663,32.7754,32.8458,32.9344,33.0253,33.0594,33.1230,33.1662,33.2116,33.2480,33.2661,33.2911,33.3820",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","31.1100,31.2509,31.3849,31.7689,32.7663,32.7754,32.8458,32.9344,33.0253,33.0594,33.1230,33.1662,33.2116,33.2480,33.2661,33.2911,33.3820"
