ref,PTT,END_DATE,MAX_DBAR,LAT,LON,NUM,N_TEMP,N_COND,N_SAL,TEMP_DBAR,TEMP_VALS,COND_DBAR,COND_VALS,SAL_DBAR,SAL_VALS,N_FLUORO,FLUORO_DBAR,FLUORO_VALS,N_OXY,OXY_DBAR,OXY_VALS,QC_PROFILE,QC_TEMP,QC_SAL,SAL_CORRECTED_VALS
rs29-02-16,159112,8/17/2016,97,66.38915799,-37.80030213,0,16,,16,"2,6,10,14,20,26,30,35,36,40,50,68,79,84,93,97","-0.839,-0.682,-0.785,-0.909,-0.999,-0.777,-0.798,-0.657,-0.934,-0.923,-0.258,0.216,1.041,1.106,1.698,1.714",,,"2,6,10,14,20,26,30,35,36,40,50,68,79,84,93,97","26.722,28.620,29.524,30.565,31.055,31.415,31.762,31.898,32.055,32.164,32.497,32.871,33.252,33.279,33.510,33.524",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","26.722,28.620,29.524,30.565,31.055,31.415,31.762,31.898,32.055,32.164,32.497,32.871,33.252,33.279,33.510,33.524"
rs29-02-16,159112,8/17/2016,104,66.35815612,-37.75684299,0,8,,8,"10,20,30,40,50,60,80,100","0.441,0.399,0.816,0.639,0.736,0.667,0.864,1.915",,,"10,20,30,40,50,60,80,100","29.628,30.967,31.781,32.017,32.358,32.555,33.120,33.540",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","29.628,30.967,31.781,32.017,32.358,32.555,33.120,33.540"
rs29-02-16,159112,8/17/2016,137,66.31614929,-37.1476714,0,8,,8,"10,20,30,40,50,60,80,100","0.684,0.751,1.039,1.261,1.488,1.634,1.611,1.928",,,"10,20,30,40,50,60,80,100","30.299,31.080,31.550,31.844,32.187,32.402,32.904,33.374",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","30.299,31.080,31.550,31.844,32.187,32.402,32.904,33.374"
rs29-02-16,159112,8/29/2016,15,66.37440562,-38.07331193,0,3,,3,"10,12,14","-0.964,-0.993,-1.051",,,"10,12,14","15.941,17.225,19.252",,,,,,,0,"0,0,0","0,0,0","15.941,17.225,19.252"
rs29-02-16,159112,8/31/2016,26,66.38789892,-38.06264696,0,8,,8,"10,12,14,16,18,20,22,24","-0.511,-0.576,-0.626,-0.771,-0.962,-1.321,-1.592,-1.707",,,"10,12,14,16,18,20,22,24","9.129,10.585,11.372,14.093,17.553,24.045,29.033,31.181",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","9.129,10.585,11.372,14.093,17.553,24.045,29.033,31.181"
rs29-02-16,159112,9/1/2016,41,66.39078682,-38.06181698,0,8,,8,"10,12,14,16,18,20,22,24","-0.525,-0.615,-0.772,-0.937,-1.296,-1.596,-1.706,-1.727",,,"10,12,14,16,18,20,22,24","9.594,11.314,14.115,17.998,24.214,28.981,31.095,31.365",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","9.594,11.314,14.115,17.998,24.214,28.981,31.095,31.365"
rs29-02-16,159112,9/1/2016,34,66.39250189,-38.06132406,0,8,,8,"10,12,14,16,18,20,22,24","-0.741,-0.887,-0.947,-1.001,-1.141,-1.417,-1.639,-1.659",,,"10,12,14,16,18,20,22,24","14.002,16.645,17.944,19.310,21.684,25.917,30.530,31.359",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","14.002,16.645,17.944,19.310,21.684,25.917,30.530,31.359"
rs29-02-16,159112,9/1/2016,34,66.3912098,-38.07678582,0,8,,8,"10,12,14,16,18,20,22,24","-0.744,-0.840,-0.926,-0.987,-1.131,-1.440,-1.652,-1.668",,,"10,12,14,16,18,20,22,24","13.857,15.581,17.084,18.388,21.284,26.700,30.547,31.365",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","13.857,15.581,17.084,18.388,21.284,26.700,30.547,31.365"
rs29-02-16,159112,9/2/2016,50,66.35976292,-38.06215372,0,8,,8,"10,12,14,16,18,20,22,24","-0.739,-0.924,-1.461,-1.670,-1.635,-1.267,-1.471,0.166",,,"10,12,14,16,18,20,22,24","13.770,17.077,27.138,31.694,31.833,32.111,31.972,32.712",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","13.770,17.077,27.138,31.694,31.833,32.111,31.972,32.712"
rs29-02-16,159112,9/3/2016,41,66.3605991,-37.97658878,0,16,,16,"2,5,10,12,14,16,18,20,22,24,25,27,30,34,37,41","-0.998,-1.052,-1.362,-1.366,-1.344,-1.306,-1.179,-0.952,-0.740,-0.537,-0.499,-0.225,-0.156,0.221,0.241,0.448",,,"2,5,10,12,14,16,18,20,22,24,25,27,30,34,37,41","21.585,20.896,28.915,30.768,31.077,31.184,31.422,31.766,31.980,32.146,32.230,32.396,32.443,32.657,32.681,32.776",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","21.585,20.896,28.915,30.768,31.077,31.184,31.422,31.766,31.980,32.146,32.230,32.396,32.443,32.657,32.681,32.776"
rs29-02-16,159112,9/5/2016,39,66.38028554,-37.92498727,0,16,,16,"2,6,10,12,13,14,16,18,20,22,24,31,33,34,38,39","-0.441,-0.658,-1.224,-1.403,-1.526,-1.581,-1.660,-1.700,-1.716,-1.728,-1.731,-1.704,-1.665,-1.599,-1.131,-1.073",,,"2,6,10,12,13,14,16,18,20,22,24,31,33,34,38,39","8.186,12.095,22.615,25.920,28.092,29.081,30.794,31.494,31.735,31.880,31.880,31.976,32.024,32.073,32.217,32.314",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","8.186,12.095,22.615,25.920,28.092,29.081,30.794,31.494,31.735,31.880,31.880,31.976,32.024,32.073,32.217,32.314"
rs29-02-16,159112,9/5/2016,57,66.37038194,-37.97251212,0,8,,8,"10,14,20,26,30,36,40,50","-1.336,-1.527,-1.651,-1.418,-0.715,-0.368,-0.134,0.382",,,"10,14,20,26,30,36,40,50","24.924,28.101,30.793,31.820,32.052,32.265,32.420,32.730",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","24.924,28.101,30.793,31.820,32.052,32.265,32.420,32.730"
rs29-02-16,159112,9/6/2016,19,66.3652898,-37.98010688,0,5,,5,"10,12,14,16,18","-0.920,-1.185,-1.511,-1.656,-1.710",,,"10,12,14,16,18","17.288,22.435,27.857,30.420,31.358",,,,,,,0,"0,0,0,0,0","0,0,0,0,0","17.288,22.435,27.857,30.420,31.358"
rs29-02-16,159112,9/10/2016,40,66.36478176,-37.8979373,0,8,,8,"10,12,14,16,18,20,22,24","-1.654,-1.651,-1.596,-1.580,-1.566,-1.549,-1.539,-1.495",,,"10,12,14,16,18,20,22,24","30.966,31.068,31.161,31.229,31.280,31.314,31.365,31.433",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","30.966,31.068,31.161,31.229,31.280,31.314,31.365,31.433"
rs29-02-16,159112,9/11/2016,139,66.36745462,-37.89624074,0,16,,16,"2,6,10,20,30,40,50,53,60,67,75,80,86,91,100,139","-1.219,-1.577,-1.651,-1.562,-1.463,-1.208,-0.492,-0.180,0.086,0.298,0.908,0.940,0.986,1.280,1.322,1.893",,,"2,6,10,20,30,40,50,53,60,67,75,80,86,91,100,139","22.820,29.164,30.857,31.164,31.417,31.725,32.066,32.176,32.264,32.451,32.836,32.880,32.967,33.165,33.209,33.814",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","22.820,29.164,30.857,31.164,31.417,31.725,32.066,32.176,32.264,32.451,32.836,32.880,32.967,33.165,33.209,33.814"
rs29-02-16,159112,9/13/2016,401,66.33098238,-37.9627265,0,8,,8,"10,20,50,100,150,200,300,400","-1.647,-1.618,-0.660,1.509,2.066,2.701,2.925,3.110",,,"10,20,50,100,150,200,300,400","30.732,30.946,32.102,33.572,34.100,34.414,34.642,34.756",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","30.732,30.946,32.102,33.572,34.100,34.414,34.642,34.756"
rs29-02-16,159112,9/13/2016,99,66.40074085,-37.82643872,0,16,,16,"2,5,10,14,20,26,30,36,40,50,55,67,69,73,78,99","-0.749,-1.426,-1.551,-1.499,-1.414,-1.161,-1.085,-0.929,-0.688,-0.426,-0.067,0.192,0.534,0.753,0.641,1.497",,,"2,5,10,14,20,26,30,36,40,50,55,67,69,73,78,99","20.754,29.304,30.291,30.557,30.836,31.089,31.178,31.431,31.558,31.900,32.153,32.571,32.622,32.723,32.799,33.420",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","20.754,29.304,30.291,30.557,30.836,31.089,31.178,31.431,31.558,31.900,32.153,32.571,32.622,32.723,32.799,33.420"
rs29-02-16,159112,9/14/2016,110,66.36785377,-37.93427303,0,8,,8,"10,20,30,40,50,60,80,100","-1.575,-1.651,-1.471,-1.156,-0.609,-0.000,0.782,1.229",,,"10,20,30,40,50,60,80,100","31.080,31.080,31.245,31.622,32.055,32.340,32.974,33.388",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","31.080,31.080,31.245,31.622,32.055,32.340,32.974,33.388"
rs29-02-16,159112,9/16/2016,214,66.33722592,-37.8806639,0,8,,8,"10,20,30,50,80,100,150,200","-1.628,-1.615,-1.455,-0.659,0.789,1.399,2.108,2.661",,,"10,20,30,50,80,100,150,200","30.900,31.064,31.427,32.235,33.149,33.606,34.062,34.390",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","30.900,31.064,31.427,32.235,33.149,33.606,34.062,34.390"
rs29-02-16,159112,9/16/2016,287,66.33387618,-37.87480071,0,8,,8,"10,20,30,50,80,100,150,200","-1.636,-1.609,-1.441,-0.693,0.739,1.432,2.157,2.697",,,"10,20,30,50,80,100,150,200","30.898,31.023,31.386,32.113,33.078,33.589,34.078,34.407",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","30.898,31.023,31.386,32.113,33.078,33.589,34.078,34.407"
rs29-02-16,159112,9/28/2016,81,66.38899579,-38.05670583,0,8,,8,"10,14,20,26,30,36,40,50","-1.422,-1.648,-1.712,-1.601,-1.572,-1.544,-1.539,-1.594",,,"10,14,20,26,30,36,40,50","26.322,30.349,31.622,31.747,31.831,31.956,31.998,32.269",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","26.322,30.349,31.622,31.747,31.831,31.956,31.998,32.269"
rs29-02-16,159112,9/30/2016,123,66.39197946,-38.08280649,0,8,,8,"10,20,30,40,50,60,80,100","-1.504,-1.710,-1.658,-1.677,-1.629,-1.069,0.517,1.006",,,"10,20,30,40,50,60,80,100","27.899,31.475,31.816,32.097,32.298,32.459,32.921,33.243",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","27.899,31.475,31.816,32.097,32.298,32.459,32.921,33.243"
rs29-02-16,159112,10/1/2016,229,66.3926291,-38.08848941,0,16,,16,"2,10,20,30,50,63,71,75,80,100,107,119,129,150,200,229","-1.015,-1.519,-1.709,-1.730,-1.705,-1.370,-0.697,0.122,0.325,0.606,0.837,0.833,1.296,1.594,2.119,2.404",,,"2,10,20,30,50,63,71,75,80,100,107,119,129,150,200,229","19.096,28.019,31.249,31.877,32.244,32.473,32.657,32.810,32.841,33.162,33.315,33.499,33.621,33.790,34.126,34.402",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","19.096,28.019,31.249,31.877,32.244,32.473,32.657,32.810,32.841,33.162,33.315,33.499,33.621,33.790,34.126,34.402"
rs29-02-16,159112,10/2/2016,58,66.38465368,-38.09748705,0,8,,8,"10,14,20,26,30,36,40,50","-1.432,-1.556,-1.672,-1.731,-1.754,-1.759,-1.759,-1.706",,,"10,14,20,26,30,36,40,50","26.298,28.474,30.504,31.529,31.864,31.989,32.073,32.241",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","26.298,28.474,30.504,31.529,31.864,31.989,32.073,32.241"
rs29-02-16,159112,10/3/2016,58,66.37981377,-38.10686769,0,15,,15,"2,4,8,10,14,20,26,30,36,40,44,50,53,55,58","-1.038,-1.165,-1.343,-1.402,-1.518,-1.673,-1.730,-1.743,-1.754,-1.755,-1.755,-1.717,-1.690,-1.646,-1.465",,,"2,4,8,10,14,20,26,30,36,40,44,50,53,55,58","19.226,21.578,24.777,25.794,27.803,30.499,31.451,31.742,31.966,32.098,32.151,32.257,32.310,32.336,32.442",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","19.226,21.578,24.777,25.794,27.803,30.499,31.451,31.742,31.966,32.098,32.151,32.257,32.310,32.336,32.442"
rs29-02-16,159112,10/4/2016,112,66.37879828,-38.09447199,0,8,,8,"10,20,30,40,50,60,80,100","-1.403,-1.662,-1.737,-1.729,-0.836,-0.717,0.095,0.569",,,"10,20,30,40,50,60,80,100","25.850,30.362,31.826,32.042,32.234,32.282,32.522,32.714",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","25.850,30.362,31.826,32.042,32.234,32.282,32.522,32.714"
rs29-02-16,159112,10/9/2016,59,66.38270024,-38.09467633,0,16,,16,"2,3,4,10,14,20,26,30,36,40,48,50,52,53,54,59","-0.808,-0.962,-1.048,-1.350,-1.506,-1.657,-1.716,-1.723,-1.702,-1.640,-1.570,-1.640,-1.640,-1.617,-1.533,-1.437",,,"2,3,4,10,14,20,26,30,36,40,48,50,52,53,54,59","14.994,17.825,19.443,24.852,27.582,30.262,31.239,31.509,31.543,31.576,31.610,31.677,31.711,31.711,31.745,31.846",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","14.994,17.825,19.443,24.852,27.582,30.262,31.239,31.509,31.543,31.576,31.610,31.677,31.711,31.711,31.745,31.846"
rs29-02-16,159112,10/12/2016,123,66.38064324,-38.09865229,0,8,,8,"10,20,30,40,50,60,80,100","-1.353,-1.680,-1.676,-1.658,-1.383,-0.428,1.535,2.602",,,"10,20,30,40,50,60,80,100","24.836,30.856,31.382,31.429,31.549,31.883,32.361,32.552",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","24.836,30.856,31.382,31.429,31.549,31.883,32.361,32.552"
rs29-02-16,159112,10/13/2016,43,66.38070004,-38.09725503,0,8,,8,"10,12,14,16,18,20,22,24","-1.292,-1.402,-1.473,-1.535,-1.601,-1.649,-1.680,-1.681",,,"10,12,14,16,18,20,22,24","23.828,25.763,27.028,28.194,29.360,30.154,30.725,31.122",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","23.828,25.763,27.028,28.194,29.360,30.154,30.725,31.122"
rs29-03-16,159113,8/5/2016,40,66.37175857,-37.08761516,0,8,,8,"10,12,14,16,18,20,22,24","0.168,-0.136,-0.136,0.046,0.063,0.083,0.462,0.818",,,"10,12,14,16,18,20,22,24","30.291,30.726,31.024,31.363,31.508,31.778,32.186,32.455",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","30.291,30.726,31.024,31.363,31.508,31.778,32.186,32.455"
rs29-03-16,159113,8/6/2016,36,66.37233052,-37.1585136,0,8,,8,"10,12,14,16,18,20,22,24","-1.369,-1.369,-1.357,-1.086,-0.602,-0.007,0.467,0.504",,,"10,12,14,16,18,20,22,24","30.270,30.538,30.887,31.457,31.875,32.139,32.391,32.412",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","30.270,30.538,30.887,31.457,31.875,32.139,32.391,32.412"
rs29-03-16,159113,8/7/2016,39,66.37532572,-37.52979752,0,8,,8,"10,12,14,16,18,20,22,24","-1.091,-1.098,-1.078,-0.817,-0.262,0.030,0.419,0.640",,,"10,12,14,16,18,20,22,24","30.484,30.888,31.355,31.839,32.076,32.254,32.358,32.427",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","30.484,30.888,31.355,31.839,32.076,32.254,32.358,32.427"
