ref,PTT,END_DATE,MAX_DBAR,LAT,LON,NUM,N_TEMP,N_COND,N_SAL,TEMP_DBAR,TEMP_VALS,COND_DBAR,COND_VALS,SAL_DBAR,SAL_VALS,N_FLUORO,FLUORO_DBAR,FLUORO_VALS,N_OXY,OXY_DBAR,OXY_VALS,QC_PROFILE,QC_TEMP,QC_SAL,SAL_CORRECTED_VALS
rs19-530-12,120848,8/8/2013,116,69.1560809,-50.02689694,0,8,,8,"10,20,30,40,50,60,80,100","-1.3999,-1.1120,-0.4969,0.3424,0.9060,1.0696,1.2968,1.4847",,,"10,20,30,40,50,60,80,100","29.6458,31.2352,31.9544,32.5298,32.9398,33.0836,33.2634,33.3497",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","29.6458,31.2352,31.9544,32.5298,32.9398,33.0836,33.2634,33.3497"
rs19-530-12,120848,8/8/2013,121,69.15784196,-50.03439648,0,8,,8,"10,20,30,40,50,60,80,100","-1.4070,-1.1826,-0.5603,0.1668,0.7472,1.1242,1.3127,1.4952",,,"10,20,30,40,50,60,80,100","28.5326,31.2104,31.8754,32.3157,32.8279,33.0705,33.2682,33.3581",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","28.5326,31.2104,31.8754,32.3157,32.8279,33.0705,33.2682,33.3581"
rs19-530-12,120848,8/9/2013,208,69.16269578,-50.05506659,0,8,,8,"10,20,30,50,80,100,150,200","-1.4140,-1.3307,-0.9907,0.0725,1.1491,1.2391,1.6490,1.8690",,,"10,20,30,50,80,100,150,200","27.7792,30.3984,31.2994,32.5357,33.1434,33.3110,33.4786,33.6882",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","27.7792,30.3984,31.2994,32.5357,33.1434,33.3110,33.4786,33.6882"
rs19-530-12,120848,8/10/2013,232,69.16422037,-50.06155913,0,8,,8,"10,20,30,50,80,100,150,200","-1.3300,-1.0228,-0.3986,0.5752,1.2321,1.4641,1.7092,1.7354",,,"10,20,30,50,80,100,150,200","28.1012,31.0223,31.8229,32.7317,33.2294,33.3160,33.4891,33.6622",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","28.1012,31.0223,31.8229,32.7317,33.2294,33.3160,33.4891,33.6622"
rs19-530-12,120848,8/10/2013,159,69.1668153,-50.07260969,0,8,,8,"10,20,30,40,50,60,100,150","-1.4050,-1.2481,-0.8653,-0.1059,0.4778,0.7759,1.2497,1.7142",,,"10,20,30,40,50,60,100,150","27.7439,30.7192,31.4142,31.9571,32.5870,32.7607,33.2819,33.5426",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","27.7439,30.7192,31.4142,31.9571,32.5870,32.7607,33.2819,33.5426"
rs19-530-12,120848,8/10/2013,223,69.16807231,-50.07796272,0,8,,8,"10,20,30,50,80,100,150,200","-1.4280,-1.2023,-0.6311,0.3470,1.1712,1.4482,1.7116,1.8723",,,"10,20,30,50,80,100,150,200","27.6272,30.9007,31.6924,32.4841,33.1901,33.3185,33.5752,33.7464",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","27.6272,30.9007,31.6924,32.4841,33.1901,33.3185,33.5752,33.7464"
rs19-530-12,120848,8/12/2013,331,69.17411158,-50.10368111,0,16,,16,"2,10,20,27,30,41,42,50,61,81,100,114,150,200,300,331","-1.2385,-1.2520,-0.9676,-0.6425,-0.3547,0.1600,0.3631,0.5019,0.8778,1.0573,1.4297,1.5787,1.6227,1.7480,2.0934,2.1340",,,"2,10,20,27,30,41,42,50,61,81,100,114,150,200,300,331","23.0920,27.5531,30.4767,31.2888,31.7761,32.2850,32.3283,32.6856,32.9563,33.1512,33.3894,33.4869,33.5302,33.7034,33.8767,33.9200",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","23.0920,27.5531,30.4767,31.2888,31.7761,32.2850,32.3283,32.6856,32.9563,33.1512,33.3894,33.4869,33.5302,33.7034,33.8767,33.9200"
rs19-530-12,120848,8/12/2013,333,69.17694297,-50.11573868,0,8,,8,"10,20,30,50,100,150,200,300","-1.2420,-1.0758,-0.7196,0.2335,1.4004,1.6649,1.8176,2.0856",,,"10,20,30,50,100,150,200,300","27.6458,30.5625,31.4468,32.3970,33.3737,33.5849,33.7168,33.8752",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","27.6458,30.5625,31.4468,32.3970,33.3737,33.5849,33.7168,33.8752"
rs19-530-12,120848,8/13/2013,347,69.17717321,-50.11671919,0,16,,16,"2,3,4,10,20,30,50,61,69,76,95,100,150,200,300,347","-1.0708,-1.2720,-1.3240,-1.2963,-0.9529,-0.5645,0.2921,0.5834,0.6736,0.9302,1.1487,1.3325,1.5961,1.8943,2.0850,2.1440",,,"2,3,4,10,20,30,50,61,69,76,95,100,150,200,300,347","19.9480,23.1928,24.5354,27.6263,30.5913,31.5144,32.4515,32.7172,32.8571,33.0249,33.2207,33.3186,33.5424,33.7382,33.8781,33.9340",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","19.9480,23.1928,24.5354,27.6263,30.5913,31.5144,32.4515,32.7172,32.8571,33.0249,33.2207,33.3186,33.5424,33.7382,33.8781,33.9340"
rs19-530-12,120848,8/14/2013,350,69.19770195,-50.14792605,0,8,,8,"10,20,30,50,100,150,200,300","-1.2761,-1.0112,-0.4072,0.2674,1.2493,1.5990,1.8215,2.1217",,,"10,20,30,50,100,150,200,300","27.9648,30.7156,31.7429,32.4962,33.3066,33.5463,33.7061,33.9115",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","27.9648,30.7156,31.7429,32.4962,33.3066,33.5463,33.7061,33.9115"
rs19-530-12,120848,8/14/2013,356,69.17368429,-50.17224697,0,8,,8,"10,20,30,50,100,150,200,300","-1.4830,-1.3900,-0.6574,0.5996,1.1835,1.7228,1.9757,2.1319",,,"10,20,30,50,100,150,200,300","28.1851,30.1799,31.3074,32.4869,33.3369,33.6838,33.8225,33.9266",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","28.1851,30.1799,31.3074,32.4869,33.3369,33.6838,33.8225,33.9266"
rs19-530-12,120848,8/15/2013,364,69.16735688,-50.18150267,0,8,,8,"10,20,30,50,100,150,200,300","-1.2991,-0.9184,-0.3762,0.2558,1.2469,1.6024,1.8071,2.1195",,,"10,20,30,50,100,150,200,300","27.7356,30.7434,31.8224,32.6182,33.3061,33.5624,33.6973,33.9400",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","27.7356,30.7434,31.8224,32.6182,33.3061,33.5624,33.6973,33.9400"
rs19-530-12,120848,8/15/2013,322,69.17052558,-50.18191397,0,8,,8,"10,20,30,50,100,150,200,300","-1.3580,-0.9242,-0.4331,0.2158,1.2626,1.7287,1.7717,2.1517",,,"10,20,30,50,100,150,200,300","26.4478,30.6320,31.7621,32.5828,33.3228,33.6053,33.6860,33.9282",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","26.4478,30.6320,31.7621,32.5828,33.3228,33.6053,33.6860,33.9282"
rs19-530-12,120848,8/15/2013,222,69.17661588,-50.18270448,0,8,,8,"10,20,30,50,80,100,150,200","-1.4000,-1.0570,-0.4180,0.4093,1.0314,1.3913,1.6637,1.8285",,,"10,20,30,50,80,100,150,200","28.1425,30.7693,31.7915,32.5879,33.0752,33.3723,33.5863,33.7289",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","28.1425,30.7693,31.7915,32.5879,33.0752,33.3723,33.5863,33.7289"
rs19-530-12,120848,8/15/2013,308,69.17934852,-50.18305918,0,8,,8,"10,20,30,50,100,150,200,300","-1.3770,-1.0478,-0.5522,0.3541,1.4090,1.6780,1.8302,2.1524",,,"10,20,30,50,100,150,200,300","28.1305,30.7287,31.6097,32.5504,33.3269,33.5956,33.7151,33.9540",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","28.1305,30.7287,31.6097,32.5504,33.3269,33.5956,33.7151,33.9540"
rs19-530-12,120848,8/16/2013,309,69.18850578,-50.18424778,0,8,,8,"10,20,30,50,100,150,200,300","-1.4040,-1.1084,-0.5384,0.3770,1.3387,1.6771,1.8695,2.1473",,,"10,20,30,50,100,150,200,300","28.0622,30.5128,31.5382,32.5462,33.3283,33.6064,33.7454,33.9540",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","28.0622,30.5128,31.5382,32.5462,33.3283,33.6064,33.7454,33.9540"
rs19-530-12,120848,8/16/2013,284,69.20160211,-50.18594767,0,8,,8,"10,20,30,50,80,100,150,200","-1.4030,-1.1005,-0.5481,0.2399,0.8907,1.3446,1.6999,1.9180",,,"10,20,30,50,80,100,150,200","27.9356,30.6631,31.6072,32.5513,33.0159,33.3605,33.6303,33.7502",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","27.9356,30.6631,31.6072,32.5513,33.0159,33.3605,33.6303,33.7502"
rs19-530-12,120848,8/17/2013,362,69.21231465,-50.18733814,0,16,,16,"2,4,10,20,30,50,65,85,100,110,131,150,200,230,300,362","-1.2965,-1.3650,-1.3253,-0.9538,-0.5534,0.0922,0.4457,1.0878,1.3619,1.6216,1.7839,1.7983,1.8849,2.0328,2.1482,2.2420",,,"2,4,10,20,30,50,65,85,100,110,131,150,200,230,300,362","23.6700,26.1434,27.0916,30.5853,31.7087,32.5022,32.8011,33.1824,33.3886,33.4916,33.6050,33.6462,33.7493,33.8523,33.9348,33.9760",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","23.6700,26.1434,27.0916,30.5853,31.7087,32.5022,32.8011,33.1824,33.3886,33.4916,33.6050,33.6462,33.7493,33.8523,33.9348,33.9760"
rs19-530-12,120848,8/17/2013,281,69.21911905,-50.18819544,0,8,,8,"10,20,30,50,80,100,150,200","-1.4030,-1.0933,-0.4529,0.1981,1.0040,1.4228,1.7219,1.9260",,,"10,20,30,50,80,100,150,200","27.8485,30.6656,31.7381,32.4960,33.0251,33.3826,33.6400,33.7830",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","27.8485,30.6656,31.7381,32.4960,33.0251,33.3826,33.6400,33.7830"
rs19-530-12,120848,8/17/2013,316,69.21913698,-50.18803403,0,8,,8,"10,20,30,50,100,150,200,300","-1.4020,-1.1072,-0.5140,0.1798,1.4381,1.7221,1.9162,2.1642",,,"10,20,30,50,100,150,200,300","27.7448,30.5784,31.6821,32.5388,33.3789,33.6425,33.7743,33.9720",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","27.7448,30.5784,31.6821,32.5388,33.3789,33.6425,33.7743,33.9720"
rs19-530-12,120848,8/18/2013,229,69.21921473,-50.18733433,0,16,,16,"2,3,4,10,20,22,30,38,50,70,80,100,132,150,200,229","-1.0991,-1.2862,-1.3230,-1.3230,-1.0690,-0.7816,-0.4975,-0.1967,0.0740,0.8059,1.0331,1.4275,1.7316,1.7717,1.9355,2.0190",,,"2,3,4,10,20,22,30,38,50,70,80,100,132,150,200,229","18.7760,24.1746,25.2001,28.2161,30.6892,31.1265,31.8353,32.1972,32.4837,32.9361,33.1472,33.4036,33.6147,33.6750,33.7957,33.8560",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","18.7760,24.1746,25.2001,28.2161,30.6892,31.1265,31.8353,32.1972,32.4837,32.9361,33.1472,33.4036,33.6147,33.6750,33.7957,33.8560"
rs19-530-12,120848,8/18/2013,266,69.21906934,-50.17855834,0,8,,8,"10,20,30,50,80,100,150,200","-1.3506,-0.9743,-0.3435,0.3082,1.0610,1.4862,1.7475,1.9601",,,"10,20,30,50,80,100,150,200","28.9146,31.0054,31.9243,32.6369,33.1150,33.4713,33.6682,33.8182",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","28.9146,31.0054,31.9243,32.6369,33.1150,33.4713,33.6682,33.8182"
rs19-530-12,120848,8/18/2013,266,69.21868154,-50.15780518,0,8,,8,"10,20,30,50,80,100,150,200","-1.2270,-0.8121,-0.4107,0.1606,1.1911,1.4292,1.7591,1.9700",,,"10,20,30,50,80,100,150,200","28.8349,31.1863,31.9416,32.5595,33.2289,33.4177,33.6837,33.8210",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","28.8349,31.1863,31.9416,32.5595,33.2289,33.4177,33.6837,33.8210"
rs19-530-12,120848,8/19/2013,280,69.21754572,-50.09702189,0,8,,8,"10,20,30,50,80,100,150,200","-1.3589,-0.8504,-0.4787,0.2508,1.1521,1.6150,1.7798,1.9622",,,"10,20,30,50,80,100,150,200","28.9181,31.0484,31.9554,32.5881,33.2103,33.4529,33.6849,33.8114",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","28.9181,31.0484,31.9554,32.5881,33.2103,33.4529,33.6849,33.8114"
rs19-530-12,120848,8/19/2013,256,69.21750029,-50.09459056,0,16,,16,"2,7,10,14,20,30,36,39,50,66,71,80,100,150,200,256","-1.3920,-1.2976,-1.0844,-0.7594,-0.6580,-0.3889,-0.2561,0.0479,0.4184,1.0545,1.0720,1.3621,1.6032,1.7780,1.9737,2.1030",,,"2,7,10,14,20,30,36,39,50,66,71,80,100,150,200,256","27.7540,29.6470,30.5410,31.2748,31.7311,32.2983,32.3353,32.4710,32.7855,33.1061,33.1924,33.3404,33.5192,33.6980,33.8337,33.9200",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","27.7540,29.6470,30.5410,31.2748,31.7311,32.2983,32.3353,32.4710,32.7855,33.1061,33.1924,33.3404,33.5192,33.6980,33.8337,33.9200"
rs19-530-12,120848,8/19/2013,245,69.21668574,-50.05100026,0,8,,8,"10,20,30,50,80,100,150,200","-1.1813,-0.8473,-0.4129,0.2647,1.3053,1.4480,1.7819,1.9473",,,"10,20,30,50,80,100,150,200","27.5155,31.2668,31.9462,32.6748,33.3148,33.4625,33.6988,33.7972",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","27.5155,31.2668,31.9462,32.6748,33.3148,33.4625,33.6988,33.7972"
rs19-530-12,120848,8/21/2013,156,69.21680331,-49.96153182,0,8,,8,"10,20,30,40,50,60,100,150","-1.2100,-0.8740,-0.4362,-0.0015,0.4610,0.8155,1.6264,1.8329",,,"10,20,30,40,50,60,100,150","28.4390,31.2129,31.8594,32.3912,32.8188,33.0065,33.4966,33.6634",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","28.4390,31.2129,31.8594,32.3912,32.8188,33.0065,33.4966,33.6634"
rs19-530-12,120848,8/21/2013,159,69.21728193,-49.96136219,0,8,,8,"10,20,30,40,50,60,100,150","-1.2400,-0.8847,-0.3953,0.0317,0.5273,0.8671,1.6152,1.8489",,,"10,20,30,40,50,60,100,150","28.8354,31.3035,31.9700,32.4595,32.8032,33.0739,33.4801,33.6883",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","28.8354,31.3035,31.9700,32.4595,32.8032,33.0739,33.4801,33.6883"
rs19-530-12,120848,8/21/2013,180,69.21776459,-49.96119112,0,8,,8,"10,20,30,40,50,60,100,150","-1.2420,-0.8745,-0.3740,0.0537,0.4877,0.8267,1.5965,1.8341",,,"10,20,30,40,50,60,100,150","28.4874,31.3483,32.0005,32.4738,32.8419,33.0523,33.5045,33.6728",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","28.4874,31.3483,32.0005,32.4738,32.8419,33.0523,33.5045,33.6728"
rs19-530-12,120848,8/22/2013,192,69.22058378,-49.96019193,0,16,,16,"2,10,20,25,30,35,40,50,56,60,77,84,90,100,150,192","-1.2286,-1.3270,-0.7692,-0.4871,-0.3066,-0.0277,0.1396,0.4447,0.7236,0.7991,1.3076,1.3733,1.5439,1.6095,1.8654,1.9540",,,"2,10,20,25,30,35,40,50,56,60,77,84,90,100,150,192","23.6720,29.6350,31.5687,31.8927,32.1053,32.4394,32.5609,32.8038,32.9760,33.0367,33.3303,33.4315,33.4720,33.5530,33.7150,33.7960",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","23.6720,29.6350,31.5687,31.8927,32.1053,32.4394,32.5609,32.8038,32.9760,33.0367,33.3303,33.4315,33.4720,33.5530,33.7150,33.7960"
rs19-530-12,120848,8/23/2013,209,69.22104422,-49.96002874,0,8,,8,"10,20,30,50,80,100,150,200","-1.3040,-0.8445,-0.3161,0.3862,1.2953,1.6268,1.8533,1.9714",,,"10,20,30,50,80,100,150,200","29.6402,31.3974,32.0919,32.7548,33.3440,33.5334,33.7228,33.8280",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","29.6402,31.3974,32.0919,32.7548,33.3440,33.5334,33.7228,33.8280"
rs19-530-12,120848,8/23/2013,324,69.22171469,-49.95979111,0,8,,8,"10,20,30,50,100,150,200,300","-1.3040,-0.8369,-0.3626,0.5150,1.6652,1.8634,1.9731,2.2102",,,"10,20,30,50,100,150,200,300","29.6914,31.4549,32.1390,32.8337,33.5605,33.7315,33.7956,33.9880",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","29.6914,31.4549,32.1390,32.8337,33.5605,33.7315,33.7956,33.9880"
rs19-530-12,120848,8/24/2013,218,69.21371655,-50.03456385,0,16,,16,"2,7,10,20,24,30,42,50,69,80,90,100,119,150,200,218","-1.1973,-1.3520,-1.3285,-0.7837,-0.5684,-0.0976,0.4371,0.5885,1.1400,1.2711,1.5974,1.6949,1.8260,1.8798,2.0043,2.0110",,,"2,7,10,20,24,30,42,50,69,80,90,100,119,150,200,218","22.1740,28.4356,30.1061,31.6364,31.8817,32.2906,32.7579,32.9098,33.2369,33.3186,33.4822,33.5990,33.6925,33.7392,33.8326,33.8560",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","22.1740,28.4356,30.1061,31.6364,31.8817,32.2906,32.7579,32.9098,33.2369,33.3186,33.4822,33.5990,33.6925,33.7392,33.8326,33.8560"
rs19-530-12,120848,8/24/2013,229,69.21372175,-50.03425368,0,8,,8,"10,20,30,50,80,100,150,200","-1.3334,-0.7643,-0.0731,0.6147,1.3194,1.6853,1.8818,1.9970",,,"10,20,30,50,80,100,150,200","30.0524,31.6655,32.3259,32.9321,33.3219,33.5925,33.7441,33.8307",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","30.0524,31.6655,32.3259,32.9321,33.3219,33.5925,33.7441,33.8307"
rs19-530-12,120848,8/24/2013,199,69.21376527,-50.03166148,0,16,,16,"2,7,10,20,30,35,40,46,50,60,68,80,100,127,150,199","-1.2062,-1.3610,-1.3038,-0.7619,-0.0987,0.1773,0.2951,0.5946,0.6620,0.8673,1.0390,1.4530,1.6516,1.8333,1.8872,2.0050",,,"2,7,10,20,30,35,40,46,50,60,68,80,100,127,150,199","23.1620,28.2806,30.2896,31.6467,32.3199,32.5871,32.7153,32.9183,32.9824,33.1107,33.1962,33.4206,33.5702,33.6984,33.7411,33.8480",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","23.1620,28.2806,30.2896,31.6467,32.3199,32.5871,32.7153,32.9183,32.9824,33.1107,33.1962,33.4206,33.5702,33.6984,33.7411,33.8480"
rs19-530-12,120848,8/24/2013,289,69.21385676,-50.02621123,0,8,,8,"10,20,30,50,80,100,150,200","-1.3328,-0.7949,-0.1363,0.7429,1.4774,1.7222,1.8911,1.9670",,,"10,20,30,50,80,100,150,200","30.2164,31.5754,32.3256,32.9996,33.4454,33.5976,33.7498,33.7933",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","30.2164,31.5754,32.3256,32.9996,33.4454,33.5976,33.7498,33.7933"
rs19-530-12,120848,8/25/2013,285,69.2139395,-50.02128162,0,8,,8,"10,20,30,50,80,100,150,200","-1.3670,-0.9108,-0.2371,0.6156,1.3104,1.6438,1.8894,1.8999",,,"10,20,30,50,80,100,150,200","30.0467,31.5308,32.2394,32.9212,33.3357,33.5764,33.7368,33.7903",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","30.0467,31.5308,32.2394,32.9212,33.3357,33.5764,33.7368,33.7903"
