ref,PTT,END_DATE,MAX_DBAR,LAT,LON,NUM,N_TEMP,N_COND,N_SAL,TEMP_DBAR,TEMP_VALS,COND_DBAR,COND_VALS,SAL_DBAR,SAL_VALS,N_FLUORO,FLUORO_DBAR,FLUORO_VALS,N_OXY,OXY_DBAR,OXY_VALS,QC_PROFILE,QC_TEMP,QC_SAL,SAL_CORRECTED_VALS
rs23-172-14,140144,8/12/2015,67,66.32682964,-36.97765928,0,8,,8,"10,14,20,26,30,36,40,50","0.609,0.633,0.641,0.635,0.628,0.575,0.562,0.649",,,"10,14,20,26,30,36,40,50","31.708,31.708,31.715,31.851,31.851,31.597,32.446,32.799",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","31.708,31.708,31.715,31.851,31.851,31.597,32.446,32.799"
rs23-172-14,140144,8/12/2015,57,66.32390974,-36.99757164,0,16,,16,"2,5,8,10,14,20,25,26,30,36,40,42,43,50,54,57","-0.738,-0.733,-0.182,-0.088,0.137,0.753,0.947,0.716,0.694,0.735,0.853,0.775,0.597,0.327,0.140,0.209",,,"2,5,8,10,14,20,25,26,30,36,40,42,43,50,54,57","24.798,29.290,30.026,30.640,31.262,31.843,32.301,32.334,32.366,32.530,32.669,32.800,32.833,32.931,32.980,32.882",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","24.798,29.290,30.026,30.640,31.262,31.843,32.301,32.334,32.366,32.530,32.669,32.800,32.833,32.931,32.980,32.882"
rs23-172-14,140144,8/13/2015,88,66.31266483,-37.0687894,0,8,,8,"10,14,20,26,30,36,40,50","0.046,0.302,0.715,0.789,0.767,0.856,0.858,0.287",,,"10,14,20,26,30,36,40,50","31.053,31.451,31.812,32.276,32.461,32.623,32.755,32.881",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","31.053,31.451,31.812,32.276,32.461,32.623,32.755,32.881"
rs23-172-14,140144,8/13/2015,73,66.31098882,-37.13411444,0,16,,16,"2,4,6,10,14,20,26,30,36,38,40,41,44,50,59,73","-0.121,-0.681,-0.681,-0.115,0.274,0.587,0.788,0.990,0.873,0.873,0.593,0.270,0.019,0.214,0.939,1.377",,,"2,4,6,10,14,20,26,30,36,38,40,41,44,50,59,73","25.716,29.128,29.457,30.459,31.132,31.760,32.180,32.601,32.647,32.884,32.915,32.884,32.869,32.915,33.152,33.366",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","25.716,29.128,29.457,30.459,31.132,31.760,32.180,32.601,32.647,32.884,32.915,32.884,32.869,32.915,33.152,33.366"
rs23-172-14,140144,8/14/2015,37,66.35822844,-37.81860361,0,16,,16,"2,3,4,5,6,10,12,14,16,18,20,22,24,29,31,37","-0.745,-1.154,-1.389,-1.490,-1.541,-1.586,-1.592,-1.592,-1.587,-1.578,-1.552,-1.512,-1.484,-1.420,-1.418,-1.267",,,"2,3,4,5,6,10,12,14,16,18,20,22,24,29,31,37","15.378,22.688,26.858,28.969,30.084,31.045,31.217,31.491,31.783,31.955,32.092,32.195,32.263,32.332,32.366,32.538",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","15.378,22.688,26.858,28.969,30.084,31.045,31.217,31.491,31.783,31.955,32.092,32.195,32.263,32.332,32.366,32.538"
rs23-172-14,140144,8/14/2015,29,66.36643769,-37.85973634,0,15,,15,"2,8,10,12,13,14,15,16,18,20,22,24,25,28,29","-0.754,-1.485,-1.595,-1.595,-1.578,-1.500,-1.281,-1.171,-0.973,-0.940,-0.936,-0.920,-0.903,-0.713,-0.596",,,"2,8,10,12,13,14,15,16,18,20,22,24,25,28,29","13.842,27.366,30.558,31.277,31.443,31.554,31.775,31.960,32.071,32.108,32.144,32.181,32.181,32.218,32.292",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","13.842,27.366,30.558,31.277,31.443,31.554,31.775,31.960,32.071,32.108,32.144,32.181,32.181,32.218,32.292"
rs23-172-14,140144,8/15/2015,48,66.34648463,-37.89794432,0,16,,16,"2,10,12,14,16,18,20,22,24,31,35,38,40,42,45,48","-1.699,-1.733,-1.734,-1.733,-1.731,-1.724,-1.717,-1.719,-1.727,-1.708,-1.646,-1.564,-1.468,-1.329,-1.200,-1.089",,,"2,10,12,14,16,18,20,22,24,31,35,38,40,42,45,48","30.890,31.855,31.956,32.016,32.096,32.159,32.215,32.273,32.309,32.379,32.393,32.420,32.456,32.523,32.581,32.598",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","30.890,31.855,31.956,32.016,32.096,32.159,32.215,32.273,32.309,32.379,32.393,32.420,32.456,32.523,32.581,32.598"
rs23-172-14,140144,8/15/2015,67,66.33213582,-37.92542076,0,16,,16,"2,6,10,14,20,26,30,36,40,45,50,56,59,61,64,67","-1.196,-1.471,-1.519,-1.536,-1.518,-1.430,-1.419,-1.506,-1.459,-1.109,-1.090,-0.985,-0.530,-0.524,-0.306,-0.233",,,"2,6,10,14,20,26,30,36,40,45,50,56,59,61,64,67","21.944,28.937,30.129,30.897,31.443,31.900,32.133,32.312,32.423,32.612,32.701,32.724,32.902,32.924,33.013,33.080",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","21.944,28.937,30.129,30.897,31.443,31.900,32.133,32.312,32.423,32.612,32.701,32.724,32.902,32.924,33.013,33.080"
rs23-172-14,140144,8/15/2015,20,66.26930108,-37.63390325,0,13,,13,"2,4,6,9,10,12,13,14,15,16,17,18,20","0.459,-0.111,-0.239,-0.266,-0.388,-0.413,-0.543,-0.543,-0.678,-0.735,-0.762,-0.869,-0.929",,,"2,4,6,9,10,12,13,14,15,16,17,18,20","17.454,25.334,27.399,29.211,29.871,30.152,30.643,30.643,30.910,31.022,31.079,31.331,31.500",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0","17.454,25.334,27.399,29.211,29.871,30.152,30.643,30.643,30.910,31.022,31.079,31.331,31.500"
rs23-172-14,140144,8/15/2015,40,66.23129214,-37.68046161,0,16,,16,"2,6,8,10,11,12,14,16,18,20,22,24,29,31,32,40","0.197,-0.024,-0.204,-0.441,-0.564,-0.601,-0.697,-0.847,-0.915,-0.915,-0.913,-0.905,-0.915,-0.955,-1.058,-1.191",,,"2,6,8,10,11,12,14,16,18,20,22,24,29,31,32,40","21.052,28.412,29.319,29.962,30.215,30.375,30.685,31.064,31.202,31.581,31.696,31.857,32.098,32.190,32.258,32.534",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","21.052,28.412,29.319,29.962,30.215,30.375,30.685,31.064,31.202,31.581,31.696,31.857,32.098,32.190,32.258,32.534"
