ref,PTT,END_DATE,MAX_DBAR,LAT,LON,NUM,N_TEMP,N_COND,N_SAL,TEMP_DBAR,TEMP_VALS,COND_DBAR,COND_VALS,SAL_DBAR,SAL_VALS,N_FLUORO,FLUORO_DBAR,FLUORO_VALS,N_OXY,OXY_DBAR,OXY_VALS,QC_PROFILE,QC_TEMP,QC_SAL,SAL_CORRECTED_VALS
rs27-091-14,140142,9/7/2015,114,69.19782013,-49.80759786,0,9,,9,"2,10,20,30,40,50,60,75,100","-1.252,-1.298,-1.237,-1.201,-0.346,0.180,0.624,1.305,1.682",,,"2,10,20,30,40,50,60,75,100","23.900,26.268,31.855,32.558,32.796,33.182,33.301,33.568,33.727",,,,,,,0,"0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0","23.900,26.268,31.855,32.558,32.796,33.182,33.301,33.568,33.727"
rs27-091-14,140142,9/7/2015,115,69.19897803,-49.80632416,0,9,,9,"2,10,20,30,40,50,60,75,100","-1.291,-1.291,-1.242,-1.079,-0.212,0.206,0.815,1.356,1.669",,,"2,10,20,30,40,50,60,75,100","24.468,25.200,32.008,32.600,32.863,33.229,33.379,33.595,33.745",,,,,,,0,"0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0","24.468,25.200,32.008,32.600,32.863,33.229,33.379,33.595,33.745"
rs27-091-14,140142,9/7/2015,92,69.20129384,-49.80377678,0,17,,17,"2,4,10,14,20,26,30,36,38,40,45,50,58,63,64,73,92","-0.922,-1.176,-1.281,-1.335,-1.335,-1.287,-1.123,-0.668,-0.426,-0.366,0.011,0.232,0.705,0.848,1.007,1.327,1.656",,,"2,4,10,14,20,26,30,36,38,40,45,50,58,63,64,73,92","20.550,21.739,25.002,30.023,32.044,32.414,32.507,32.771,32.877,32.877,33.035,33.234,33.339,33.445,33.445,33.603,33.762",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","20.550,21.739,25.002,30.023,32.044,32.414,32.507,32.771,32.877,32.877,33.035,33.234,33.339,33.445,33.445,33.603,33.762"
rs27-091-14,140142,9/8/2015,90,69.2,-49.66998055,0,9,,9,"2,10,14,20,26,30,36,40,50","-1.184,-1.219,-1.219,-1.187,-1.087,-0.976,-0.573,-0.137,0.503",,,"2,10,14,20,26,30,36,40,50","22.732,23.939,26.552,32.143,32.453,32.586,32.708,32.885,33.195",,,,,,,0,"0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0","22.732,23.939,26.552,32.143,32.453,32.586,32.708,32.885,33.195"
rs27-091-14,140142,9/8/2015,86,69.2,-49.74465398,0,9,,9,"2,10,14,20,26,30,36,40,50","-1.204,-1.247,-1.317,-1.403,-1.247,-0.879,-0.382,-0.063,0.495",,,"2,10,14,20,26,30,36,40,50","22.754,23.907,26.235,32.056,32.484,32.616,32.824,32.956,33.209",,,,,,,0,"0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0","22.754,23.907,26.235,32.056,32.484,32.616,32.824,32.956,33.209"
rs27-091-14,140142,9/13/2015,76,69.19445385,-49.90468077,0,9,,9,"2,10,14,20,26,30,36,40,50","-1.237,-1.461,-1.339,-1.106,-0.723,-0.258,0.268,0.413,0.826",,,"2,10,14,20,26,30,36,40,50","23.508,31.361,31.999,32.393,32.555,32.869,33.071,33.112,33.345",,,,,,,0,"0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0","23.508,31.361,31.999,32.393,32.555,32.869,33.071,33.112,33.345"
rs27-091-14,140142,9/13/2015,91,69.18878827,-49.89618241,0,9,,9,"2,10,14,20,26,30,36,40,50","-1.282,-1.523,-1.389,-1.037,-0.784,-0.411,0.120,0.426,0.829",,,"2,10,14,20,26,30,36,40,50","24.188,31.241,32.021,32.469,32.659,32.735,33.030,33.144,33.325",,,,,,,0,"0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0","24.188,31.241,32.021,32.469,32.659,32.735,33.030,33.144,33.325"
rs27-091-14,140142,9/13/2015,84,69.18511848,-49.89746987,0,17,,17,"2,7,10,14,20,26,30,32,35,36,40,41,45,50,54,63,84","-1.379,-1.565,-1.574,-1.497,-1.281,-0.879,-0.445,-0.347,0.055,0.126,0.383,0.489,0.720,0.921,1.042,1.196,1.382",,,"2,7,10,14,20,26,30,32,35,36,40,41,45,50,54,63,84","26.010,29.693,31.367,32.032,32.391,32.567,32.781,32.873,32.987,33.018,33.079,33.140,33.262,33.377,33.407,33.530,33.652",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","26.010,29.693,31.367,32.032,32.391,32.567,32.781,32.873,32.987,33.018,33.079,33.140,33.262,33.377,33.407,33.530,33.652"
rs27-091-14,140142,9/13/2015,84,69.17777048,-49.88646886,0,17,,17,"2,7,10,14,17,20,26,30,32,36,38,40,44,45,50,65,84","-1.387,-1.599,-1.599,-1.486,-1.456,-1.283,-0.910,-0.370,-0.054,0.226,0.244,0.468,0.629,0.763,1.043,1.282,1.383",,,"2,7,10,14,17,20,26,30,32,36,38,40,44,45,50,65,84","25.768,30.297,31.445,32.221,32.285,32.475,32.657,32.815,33.029,33.124,33.155,33.219,33.282,33.282,33.464,33.559,33.686",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","25.768,30.297,31.445,32.221,32.285,32.475,32.657,32.815,33.029,33.124,33.155,33.219,33.282,33.282,33.464,33.559,33.686"
rs27-091-14,140142,9/14/2015,80,69.19316004,-49.88185199,0,17,,17,"2,5,10,14,17,20,24,26,30,36,40,50,56,67,76,77,80","-1.337,-1.534,-1.470,-1.383,-1.256,-0.876,-0.615,-0.256,0.037,0.483,0.639,1.074,1.231,1.318,1.236,1.364,1.344",,,"2,5,10,14,17,20,24,26,30,36,40,50,56,67,76,77,80","25.130,29.923,31.888,32.293,32.362,32.560,32.733,32.836,32.966,33.172,33.276,33.405,33.543,33.578,33.647,33.716,33.750",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","25.130,29.923,31.888,32.293,32.362,32.560,32.733,32.836,32.966,33.172,33.276,33.405,33.543,33.578,33.647,33.716,33.750"
rs27-091-14,140142,9/14/2015,112,69.20228483,-49.87911455,0,17,,17,"2,4,10,14,20,24,27,29,30,35,40,50,60,75,85,100,112","-1.353,-1.470,-1.362,-1.248,-0.795,-0.490,-0.443,0.001,0.014,0.457,0.657,0.857,1.266,1.446,1.380,1.548,1.700",,,"2,4,10,14,20,24,27,29,30,35,40,50,60,75,85,100,112","25.744,28.817,31.922,32.269,32.617,32.779,32.779,32.941,32.941,33.127,33.256,33.353,33.571,33.701,33.701,33.765,33.830",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","25.744,28.817,31.922,32.269,32.617,32.779,32.779,32.941,32.941,33.127,33.256,33.353,33.571,33.701,33.701,33.765,33.830"
rs27-091-14,140142,9/14/2015,117,69.2100869,-49.87011603,0,17,,17,"2,5,10,17,20,30,40,44,50,60,66,75,79,89,100,104,117","-1.401,-1.565,-1.495,-1.324,-1.136,-0.346,0.430,0.748,1.020,1.217,1.334,1.324,1.281,1.495,1.505,1.505,1.783",,,"2,5,10,17,20,30,40,44,50,60,66,75,79,89,100,104,117","26.606,29.735,31.811,32.298,32.465,32.893,33.147,33.263,33.409,33.518,33.547,33.605,33.605,33.721,33.750,33.750,33.866",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","26.606,29.735,31.811,32.298,32.465,32.893,33.147,33.263,33.409,33.518,33.547,33.605,33.605,33.721,33.750,33.750,33.866"
rs27-091-14,140142,9/15/2015,116,69.20431771,-49.85320833,0,17,,17,"2,6,10,20,23,25,30,35,40,47,50,51,56,60,75,100,116","-1.418,-1.515,-1.378,-0.971,-0.841,-0.601,-0.294,0.170,0.457,0.583,0.787,0.920,1.174,1.241,1.464,1.721,1.821",,,"2,6,10,20,23,25,30,35,40,47,50,51,56,60,75,100,116","26.560,30.843,31.848,32.508,32.596,32.743,32.853,33.058,33.227,33.285,33.315,33.403,33.461,33.571,33.659,33.835,33.894",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","26.560,30.843,31.848,32.508,32.596,32.743,32.853,33.058,33.227,33.285,33.315,33.403,33.461,33.571,33.659,33.835,33.894"
rs27-091-14,140142,9/15/2015,134,69.18727347,-49.86066041,0,17,,17,"2,7,10,15,20,28,30,34,40,46,50,60,75,88,100,127,134","-1.350,-1.406,-1.282,-1.050,-0.994,-0.569,-0.278,0.164,0.428,0.713,0.769,1.082,1.328,1.544,1.586,1.864,1.825",,,"2,7,10,15,20,28,30,34,40,46,50,60,75,88,100,127,134","25.854,31.026,31.755,32.329,32.515,32.734,32.831,33.058,33.179,33.341,33.373,33.503,33.624,33.721,33.786,33.948,33.916",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","25.854,31.026,31.755,32.329,32.515,32.734,32.831,33.058,33.179,33.341,33.373,33.503,33.624,33.721,33.786,33.948,33.916"
rs27-091-14,140142,9/15/2015,109,69.186,-49.8362979,0,17,,17,"2,3,7,10,20,21,25,28,30,34,40,50,53,60,75,100,109","-1.333,-1.399,-1.439,-1.281,-0.890,-0.744,-0.626,-0.362,-0.278,0.119,0.296,0.796,0.821,1.128,1.398,1.600,1.665",,,"2,3,7,10,20,21,25,28,30,34,40,50,53,60,75,100,109","25.076,27.198,30.727,31.749,32.439,32.474,32.640,32.744,32.849,32.945,33.085,33.365,33.365,33.496,33.670,33.775,33.810",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","25.076,27.198,30.727,31.749,32.439,32.474,32.640,32.744,32.849,32.945,33.085,33.365,33.365,33.496,33.670,33.775,33.810"
rs27-091-14,140142,9/15/2015,158,69.17605431,-49.8439062,0,17,,17,"2,6,10,20,30,40,42,50,60,76,85,88,100,116,131,150,158","-1.426,-1.580,-1.580,-1.308,-0.540,0.257,0.529,0.850,1.118,1.379,1.408,1.572,1.615,1.622,1.887,1.958,1.994",,,"2,6,10,20,30,40,42,50,60,76,85,88,100,116,131,150,158","26.702,30.254,31.628,32.402,32.716,33.089,33.206,33.374,33.462,33.659,33.688,33.718,33.776,33.805,33.893,33.981,34.010",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","26.702,30.254,31.628,32.402,32.716,33.089,33.206,33.374,33.462,33.659,33.688,33.718,33.776,33.805,33.893,33.981,34.010"
rs27-091-14,140142,9/15/2015,120,69.19121729,-49.81160847,0,9,,9,"2,10,20,30,40,50,60,75,100","-1.445,-1.491,-0.989,-0.214,0.484,0.853,1.096,1.415,1.655",,,"2,10,20,30,40,50,60,75,100","27.144,31.746,32.488,32.833,33.177,33.386,33.494,33.649,33.757",,,,,,,0,"0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0","27.144,31.746,32.488,32.833,33.177,33.386,33.494,33.649,33.757"
rs27-091-14,140142,9/16/2015,110,69.19243961,-49.88726516,0,9,,9,"2,10,20,30,40,50,60,75,100","-1.375,-1.515,-1.044,-0.308,0.399,0.886,1.165,1.505,1.622",,,"2,10,20,30,40,50,60,75,100","26.014,31.531,32.486,32.854,33.159,33.378,33.527,33.683,33.809",,,,,,,0,"0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0","26.014,31.531,32.486,32.854,33.159,33.378,33.527,33.683,33.809"
rs27-091-14,140142,9/16/2015,97,69.189,-49.8607068,0,17,,17,"2,5,10,14,20,23,26,30,33,34,36,40,50,56,72,83,97","-1.342,-1.521,-1.481,-1.281,-1.022,-0.840,-0.471,-0.360,-0.113,0.111,0.247,0.401,0.783,0.995,1.177,1.460,1.559",,,"2,5,10,14,20,23,26,30,33,34,36,40,50,56,72,83,97","25.438,29.655,31.659,32.051,32.377,32.510,32.669,32.836,32.903,32.903,33.062,33.162,33.362,33.454,33.588,33.688,33.788",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","25.438,29.655,31.659,32.051,32.377,32.510,32.669,32.836,32.903,32.903,33.062,33.162,33.362,33.454,33.588,33.688,33.788"
rs27-091-14,140142,9/16/2015,112,69.189,-49.83702825,0,17,,17,"2,8,10,16,20,30,33,37,40,44,50,55,60,75,79,100,112","-1.386,-1.471,-1.380,-1.084,-0.987,-0.355,-0.088,0.063,0.292,0.566,0.776,1.015,1.100,1.279,1.389,1.559,1.672",,,"2,8,10,16,20,30,33,37,40,44,50,55,60,75,79,100,112","26.230,31.084,31.555,32.216,32.421,32.839,32.930,33.074,33.135,33.226,33.347,33.461,33.522,33.613,33.674,33.765,33.826",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","26.230,31.084,31.555,32.216,32.421,32.839,32.930,33.074,33.135,33.226,33.347,33.461,33.522,33.613,33.674,33.765,33.826"
rs27-091-14,140142,9/16/2015,18,69.18659686,-49.86808383,0,13,,13,"2,3,5,6,9,10,11,12,13,14,16,17,18","-1.515,-1.545,-1.605,-1.605,-1.605,-1.605,-1.605,-1.575,-1.575,-1.545,-1.545,-1.530,-1.530",,,"2,3,5,6,9,10,11,12,13,14,16,17,18","26.278,26.942,29.324,30.215,31.378,31.606,31.701,31.878,31.953,32.073,32.225,32.345,32.370",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0","26.278,26.942,29.324,30.215,31.378,31.606,31.701,31.878,31.953,32.073,32.225,32.345,32.370"
rs27-091-14,140142,9/16/2015,77,69.18757421,-49.88242579,0,17,,17,"2,6,10,14,19,20,21,25,26,30,33,34,36,40,50,57,77","-1.421,-1.608,-1.596,-1.498,-1.492,-1.430,-1.418,-1.116,-0.962,-0.595,-0.355,-0.162,0.039,0.428,0.854,1.112,1.355",,,"2,6,10,14,19,20,21,25,26,30,33,34,36,40,50,57,77","26.110,30.182,31.546,32.054,32.411,32.441,32.441,32.615,32.676,32.797,32.888,32.941,33.032,33.184,33.389,33.540,33.692",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","26.110,30.182,31.546,32.054,32.411,32.441,32.441,32.615,32.676,32.797,32.888,32.941,33.032,33.184,33.389,33.540,33.692"
rs27-091-14,140142,9/16/2015,113,69.18872986,-49.87748821,0,17,,17,"2,6,10,20,23,30,33,37,40,43,50,60,69,75,83,100,113","-1.407,-1.601,-1.601,-1.384,-1.203,-0.610,-0.360,0.196,0.400,0.588,0.864,1.127,1.196,1.423,1.542,1.565,1.690",,,"2,6,10,20,23,30,33,37,40,43,50,60,69,75,83,100,113","26.032,30.141,31.518,32.379,32.535,32.809,32.872,33.060,33.146,33.208,33.396,33.545,33.576,33.670,33.701,33.795,33.858",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","26.032,30.141,31.518,32.379,32.535,32.809,32.872,33.060,33.146,33.208,33.396,33.545,33.576,33.670,33.701,33.795,33.858"
rs27-091-14,140142,9/17/2015,96,69.18802026,-49.86826343,0,17,,17,"2,6,10,14,20,26,28,29,30,34,36,40,49,50,69,72,96","-1.405,-1.585,-1.594,-1.520,-1.402,-0.970,-0.753,-0.725,-0.632,-0.194,0.104,0.371,0.812,0.818,1.218,1.318,1.510",,,"2,6,10,14,20,26,28,29,30,34,36,40,49,50,69,72,96","26.396,30.015,31.404,32.009,32.357,32.593,32.704,32.733,32.733,32.910,32.999,33.169,33.376,33.376,33.605,33.634,33.782",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","26.396,30.015,31.404,32.009,32.357,32.593,32.704,32.733,32.733,32.910,32.999,33.169,33.376,33.376,33.605,33.634,33.782"
rs27-091-14,140142,9/17/2015,147,69.19152817,-49.82566198,0,9,,9,"2,10,20,30,40,50,60,75,100","-1.370,-1.494,-1.098,-0.302,0.348,0.801,1.038,1.296,1.717",,,"2,10,20,30,40,50,60,75,100","25.684,31.514,32.362,32.753,33.052,33.376,33.543,33.634,33.800",,,,,,,0,"0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0","25.684,31.514,32.362,32.753,33.052,33.376,33.543,33.634,33.800"
rs27-091-14,140142,9/17/2015,109,69.19268289,-49.81180533,0,17,,17,"2,6,10,20,24,25,28,30,33,35,37,40,50,60,75,100,109","-1.440,-1.541,-1.453,-0.997,-0.803,-0.686,-0.586,-0.407,-0.102,-0.039,0.250,0.388,0.687,0.935,1.215,1.538,1.601",,,"2,6,10,20,24,25,28,30,33,35,37,40,50,60,75,100,109","27.046,29.910,31.318,32.327,32.482,32.509,32.645,32.726,32.909,32.963,33.071,33.146,33.335,33.491,33.626,33.762,33.816",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","27.046,29.910,31.318,32.327,32.482,32.509,32.645,32.726,32.909,32.963,33.071,33.146,33.335,33.491,33.626,33.762,33.816"
rs27-091-14,140142,9/17/2015,109,69.1875234,-49.86699625,0,17,,17,"2,6,10,13,20,30,34,40,42,50,60,70,75,79,86,100,109","-1.402,-1.540,-1.508,-1.287,-1.053,-0.446,-0.087,0.301,0.410,0.561,0.942,1.080,1.257,1.301,1.539,1.651,1.667",,,"2,6,10,13,20,30,34,40,42,50,60,70,75,79,86,100,109","26.504,29.779,31.442,32.013,32.504,32.878,33.024,33.134,33.163,33.310,33.478,33.537,33.625,33.625,33.713,33.771,33.830",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","26.504,29.779,31.442,32.013,32.504,32.878,33.024,33.134,33.163,33.310,33.478,33.537,33.625,33.625,33.713,33.771,33.830"
rs27-091-14,140142,9/18/2015,186,69.18867935,-49.86002429,0,9,,9,"2,10,20,30,40,50,60,100,150","-1.414,-1.538,-1.035,-0.394,0.199,0.574,0.900,1.617,1.928",,,"2,10,20,30,40,50,60,100,150","26.570,31.296,32.299,32.713,33.068,33.309,33.452,33.806,33.957",,,,,,,0,"0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0","26.570,31.296,32.299,32.713,33.068,33.309,33.452,33.806,33.957"
rs27-091-14,140142,9/18/2015,140,69.18961139,-49.82354436,0,17,,17,"2,6,10,20,28,30,38,40,50,60,68,75,81,100,116,123,140","-1.419,-1.551,-1.524,-1.101,-0.616,-0.413,0.064,0.108,0.528,0.802,1.043,1.121,1.344,1.598,1.771,1.727,1.835",,,"2,6,10,20,28,30,38,40,50,60,68,75,81,100,116,123,140","26.724,29.634,31.251,32.298,32.608,32.753,33.034,33.063,33.287,33.431,33.547,33.576,33.655,33.771,33.857,33.857,33.944",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","26.724,29.634,31.251,32.298,32.608,32.753,33.034,33.063,33.287,33.431,33.547,33.576,33.655,33.771,33.857,33.857,33.944"
rs27-091-14,140142,9/18/2015,97,69.18823666,-49.79874248,0,17,,17,"2,6,10,14,20,22,26,30,36,38,40,42,47,50,63,78,97","-1.407,-1.524,-1.434,-1.326,-1.136,-0.947,-0.748,-0.472,-0.156,-0.135,0.018,0.225,0.298,0.505,0.905,1.233,1.482",,,"2,6,10,14,20,22,26,30,36,38,40,42,47,50,63,78,97","26.254,29.629,31.403,31.962,32.317,32.437,32.588,32.762,32.974,33.004,33.087,33.147,33.238,33.328,33.502,33.653,33.804",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","26.254,29.629,31.403,31.962,32.317,32.437,32.588,32.762,32.974,33.004,33.087,33.147,33.238,33.328,33.502,33.653,33.804"
rs27-091-14,140142,9/18/2015,123,69.18081339,-49.76797202,0,17,,17,"2,10,20,23,26,30,35,40,47,50,60,75,82,84,100,115,123","-1.446,-1.565,-1.094,-0.988,-0.734,-0.616,-0.164,0.136,0.281,0.485,0.736,1.095,1.276,1.418,1.520,1.721,1.731",,,"2,10,20,23,26,30,35,40,47,50,60,75,82,84,100,115,123","27.076,31.188,32.341,32.423,32.580,32.662,32.900,33.064,33.200,33.275,33.412,33.569,33.623,33.650,33.760,33.841,33.896",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","27.076,31.188,32.341,32.423,32.580,32.662,32.900,33.064,33.200,33.275,33.412,33.569,33.623,33.650,33.760,33.841,33.896"
rs27-091-14,140142,9/19/2015,140,69.18386218,-49.79511441,0,9,,9,"2,10,20,30,40,50,60,75,100","-1.417,-1.502,-1.081,-0.480,-0.006,0.542,0.709,1.296,1.561",,,"2,10,20,30,40,50,60,75,100","26.672,31.265,32.357,32.848,33.075,33.192,33.361,33.595,33.793",,,,,,,0,"0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0","26.672,31.265,32.357,32.848,33.075,33.192,33.361,33.595,33.793"
rs27-091-14,140142,9/19/2015,120,69.1822983,-49.8057898,0,17,,17,"2,10,20,25,28,30,38,40,50,54,60,64,75,81,86,100,120","-1.394,-1.503,-1.149,-1.007,-0.471,-0.253,0.260,0.620,0.924,1.083,1.073,1.268,1.258,1.215,1.391,1.549,1.804",,,"2,10,20,25,28,30,38,40,50,54,60,64,75,81,86,100,120","26.138,31.200,32.368,32.548,32.703,32.789,33.007,33.069,33.217,33.311,33.404,33.529,33.583,33.614,33.677,33.770,33.926",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","26.138,31.200,32.368,32.548,32.703,32.789,33.007,33.069,33.217,33.311,33.404,33.529,33.583,33.614,33.677,33.770,33.926"
rs27-091-14,140142,9/19/2015,179,69.18724427,-49.81616285,0,17,,17,"2,10,20,24,30,40,44,45,50,56,60,67,71,87,100,150,179","-1.402,-1.504,-1.165,-0.997,-0.268,0.439,0.486,0.632,0.530,0.639,0.883,1.069,1.339,1.350,1.558,2.013,2.141",,,"2,10,20,24,30,40,44,45,50,56,60,67,71,87,100,150,179","26.634,31.420,32.351,32.500,32.790,33.051,33.110,33.110,33.259,33.289,33.319,33.460,33.579,33.698,33.780,33.989,34.078",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","26.634,31.420,32.351,32.500,32.790,33.051,33.110,33.110,33.259,33.289,33.319,33.460,33.579,33.698,33.780,33.989,34.078"
rs27-091-14,140142,9/20/2015,134,69.18785814,-49.81657209,0,17,,17,"2,10,20,24,30,31,37,40,45,50,60,70,75,85,100,105,134","-1.409,-1.525,-1.164,-0.993,-0.321,-0.137,0.262,0.286,0.579,0.552,1.063,1.104,1.298,1.524,1.585,1.711,1.885",,,"2,10,20,24,30,31,37,40,45,50,60,70,75,85,100,105,134","26.564,31.259,32.331,32.501,32.768,32.797,32.967,33.056,33.056,33.204,33.374,33.522,33.603,33.692,33.810,33.840,33.958",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","26.564,31.259,32.331,32.501,32.768,32.797,32.967,33.056,33.056,33.204,33.374,33.522,33.603,33.692,33.810,33.840,33.958"
rs27-091-14,140142,9/20/2015,145,69.18876904,-49.81717936,0,17,,17,"2,10,20,23,25,26,30,36,40,45,50,60,66,71,75,100,145","-1.392,-1.502,-1.209,-1.071,-0.685,-0.309,0.256,0.760,0.794,1.070,0.984,1.194,1.322,1.246,1.460,1.563,1.946",,,"2,10,20,23,25,26,30,36,40,45,50,60,66,71,75,100,145","26.342,31.195,32.333,32.425,32.509,32.509,32.784,32.960,33.082,33.174,33.289,33.411,33.503,33.533,33.617,33.801,33.984",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","26.342,31.195,32.333,32.425,32.509,32.509,32.784,32.960,33.082,33.174,33.289,33.411,33.503,33.533,33.617,33.801,33.984"
rs27-091-14,140142,9/20/2015,161,69.18904627,-49.81736418,0,17,,17,"2,10,20,28,30,40,47,50,55,60,67,73,80,100,132,150,161","-1.397,-1.577,-1.131,-0.757,-0.501,-0.045,0.139,0.542,0.617,0.998,1.117,1.024,1.322,1.484,1.944,1.970,2.020",,,"2,10,20,28,30,40,47,50,55,60,67,73,80,100,132,150,161","26.352,31.115,32.323,32.653,32.776,33.015,33.107,33.138,33.261,33.377,33.469,33.531,33.654,33.738,33.954,33.984,34.046",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","26.352,31.115,32.323,32.653,32.776,33.015,33.107,33.138,33.261,33.377,33.469,33.531,33.654,33.738,33.954,33.984,34.046"
rs27-091-14,140142,9/21/2015,230,69.18682464,-49.83194352,0,17,,17,"2,10,20,22,28,30,32,38,50,57,75,100,133,140,150,200,230","-1.406,-1.547,-1.209,-1.095,-0.089,0.006,0.284,0.800,1.157,1.351,1.400,1.598,1.788,1.970,2.038,2.179,2.251",,,"2,10,20,22,28,30,32,38,50,57,75,100,133,140,150,200,230","26.596,31.317,32.386,32.416,32.742,32.833,32.893,33.068,33.280,33.424,33.606,33.810,33.901,33.962,33.992,34.113,34.174",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","26.596,31.317,32.386,32.416,32.742,32.833,32.893,33.068,33.280,33.424,33.606,33.810,33.901,33.962,33.992,34.113,34.174"
rs27-091-14,140142,9/21/2015,212,69.18655971,-49.84545467,0,17,,17,"2,10,20,22,27,30,36,46,50,75,83,85,90,100,150,200,212","-1.415,-1.538,-1.220,-1.086,-0.208,0.125,0.771,0.955,1.216,1.437,1.396,1.631,1.751,1.642,2.046,2.165,2.199",,,"2,10,20,22,27,30,36,46,50,75,83,85,90,100,150,200,212","26.630,31.221,32.311,32.341,32.694,32.784,33.017,33.137,33.287,33.611,33.671,33.671,33.783,33.813,33.994,34.114,34.144",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","26.630,31.221,32.311,32.341,32.694,32.784,33.017,33.137,33.287,33.611,33.671,33.671,33.783,33.813,33.994,34.114,34.144"
